premise,hypothesis,gpt_label
sinti ukanakasti yatisirakiwa kunjamatix taykanakapaw jan wali sustancias controladas ukanak mukhiripxaspana.,taykanakax sustancias controladas ukanak mukhipxiriwa.,0
sinti ukanakasti yatisirakiwa kunjamatix taykanakapaw jan wali sustancias controladas ukanak mukhiripxaspana.,taykanakax janiw kuna qullanaks umapxirikiti.,2
sinti ukanakasti yatisirakiwa kunjamatix taykanakapaw jan wali sustancias controladas ukanak mukhiripxaspana.,taykax jan wali qullanak umi.,0
"jisa, wali jiwakipuniwa, awasiruw purintaskana.",janiw awasirurux yaqkati.,2
"jisa, wali jiwakipuniwa, awasiruw purintaskana.",jiwakiwa ukampis awasirunjama.,0
"jisa, wali jiwakipuniwa, awasiruw purintaskana.",janipuniw munañjakiti jan willka qhant´anixa.,1
maynin jakapachañapaw wali kusaxa.,payir jakawixa jaqin jakapachatapawa.,1
maynin jakapachañapaw wali kusaxa.,jani mä jaqis munaskiti jakapachatatayañaxa.,2
maynin jakapachañapaw wali kusaxa.,"amuyt´awixat kunasatix jiwatat jaktanta, uka jakawiw wali kusaxa.",1
"waway, akhan janjamaw lusa qhan cablinacax kusakiti.",nayraqatanpachax janipuniw akhan lusa qhanan cableado ukam uñjirikti.,1
"waway, akhan janjamaw lusa qhan cablinacax kusakiti.",lusa qhanan jiyt´atawkax janiw chijikiti.,0
"waway, akhan janjamaw lusa qhan cablinacax kusakiti.",mä jan waliw utji aka lusa qhanan jan wali luratapanxa.,0
"waljamay ist´asi, jisa, wal musparta qhawqhanaktix lurayapki ukata.",janiw sinti musparkti jupanakax jan yatipxañanakapatxa.,1
"waljamay ist´asi, jisa, wal musparta qhawqhanaktix lurayapki ukata.",wal muspayitu khayaru manq´am umanp jumaru mantayapxatamata.,1
"waljamay ist´asi, jisa, wal musparta qhawqhanaktix lurayapki ukata.",wal muspayitu kuntix jikxatanipxi.,1
"jisa, ukhmpuniw, saraktwa, kunasatix tukuyxata q´ipichasiñxa, taqi chmanchaw uks aparakita q´ipichasinkama… CLUB MED uksaruw sararakisma taqikunas askicht´ata.",pä waranq ch´uxña qulqiw munasi takikuntix munkta unanaka althapiñatakixa.,1
"jisa, ukhmpuniw, saraktwa, kunasatix tukuyxata q´ipichasiñxa, taqi chmanchaw uks aparakita q´ipichasinkama… CLUB MED uksaruw sararakisma taqikunas askicht´ata.",jumarpachaw wali jil mistam isthapthasiñamaxa.,1
"jisa, ukhmpuniw, saraktwa, kunasatix tukuyxata q´ipichasiñxa, taqi chmanchaw uks aparakita q´ipichasinkama… CLUB MED uksaruw sararakisma taqikunas askicht´ata.",sinti iraqatapuniw isthapt´asiñaxa.,1
"jichasx wawanakaxax pä tunka mayani pä tunka pusini ukha maranixapxarakiwa, ukamax janiw kunsa.","janiw kunas sañaxiti wawanakaxaru, jupanakax pä tunka maranits jilirixapxiwa.",0
"jichasx wawanakaxax pä tunka mayani pä tunka pusini ukha maranixapxarakiwa, ukamax janiw kunsa.","lurañaxawa, niyaw ukchha marar purxapxaraki.",1
"jichasx wawanakaxax pä tunka mayani pä tunka pusini ukha maranixapxarakiwa, ukamax janiw kunsa.","lurañaxawa, kunalaykutix paninpachaw tunka ukhamarak tunka mayani ukha maranipxi.",1
"ay, akax frisnuwa.",frisnu markan yuriniwayta.,1
"ay, akax frisnuwa.",janiw yatkti khawkhaskch akax.,1
"ay, akax frisnuwa.",frisnuw akax saraksmasa.,1
"jisa, khiti jaqinakatix kunapachas irnaqawir purinipkaspa, jupanak tuqit suma amuyt´awinak amuyt´añawa.","jisa, khiti jaqinakatix jan wali amuyt´irinakachisa.",1
"jisa, khiti jaqinakatix kunapachas irnaqawir purinipkaspa, jupanak tuqit suma amuyt´awinak amuyt´añawa.","jisa, khiti jaqinakatix jan manq´at awtjayasirinakachisa.",1
"jisa, khiti jaqinakatix kunapachas irnaqawir purinipkaspa, jupanak tuqit suma amuyt´awinak amuyt´añawa.","jisa, khiti jaqinakantis amuyt´awinakapax jan kunans amuyt´aschi.",1
"janiwa, jupanakax jichhakamay urak muyunisipki, jupanakasti muyunisipkiwa mä waranq llatunka patak paqalqu tunka tukuyakis ukhatpacha.",jupanakax uraq muyunisipkiwa janira mä waranq llatunka patak paqalqu tunka purinkana ukhatpacha.,2
"janiwa, jupanakax jichhakamay urak muyunisipki, jupanakasti muyunisipkiwa mä waranq llatunka patak paqalqu tunka tukuyakis ukhatpacha.",walpun munasipxi uraq uñjaniñanakaxa.,1
"janiwa, jupanakax jichhakamay urak muyunisipki, jupanakasti muyunisipkiwa mä waranq llatunka patak paqalqu tunka tukuyakis ukhatpacha.",jichhaw tukuyasinipki uraq muytawipanxa.,2
kunjams t´iskuwinakx lurasma.,yaticht´itasmati kunjams thiskuwinak lurasma ukxa.,0
kunjams t´iskuwinakx lurasma.,"wal chuymaxax wayusitu t´iskunaqañaxataki, ukhamarus munaraktwa chuyma usut jark´aqasiñataki luraña.",1
kunjams t´iskuwinakx lurasma.,"amp suma, jan arusistati t´iskunaqañanakat luraña.",1
"walikiw, ukax mä askiwa, ukirinx janiw lup´katatti.","ukaj jan wali amuyt´awa, mayrir simanpachaw jan katuqkti.",1
"walikiw, ukax mä askiwa, ukirinx janiw lup´katatti.",ukiriwkaw wali sumaxa.,1
"walikiw, ukax mä askiwa, ukirinx janiw lup´katatti.",kuna lurawktix arst´anki ukax wali kusawa.,1
"guarderia pä ur simanaru, jupanakax sarakiwa guarderia chuymaninakataki, jupasti qullañ utar chuymaninakatakiwkaruw sari.","guarderiyax sapuruw jist´arata, phisqa maranit aynachaxaru jupanakataki.",1
"guarderia pä ur simanaru, jupanakax sarakiwa guarderia chuymaninakataki, jupasti qullañ utar chuymaninakatakiwkaruw sari.",pä urus khithapxaraki khitinakatix chuymanixapxi ukhakama jupanakaru.,0
"guarderia pä ur simanaru, jupanakax sarakiwa guarderia chuymaninakataki, jupasti qullañ utar chuymaninakatakiwkaruw sari.","juparux uñt´papxarakiwa chuymaninakar uñjirikaspasa ukhama, ukat satarakiwa tantacht´awi chuyman jaqinakataki.",1
ukas mä tukuyanawa.,ukax jupan ch´amanchasiwirakinawa.,1
ukas mä tukuyanawa.,ukx jupax janipuniw munkanti.,1
ukas mä tukuyanawa.,tukuyapx jikxatarakinwa.,1
control de armas sañ munarakiwa pä ampar apnaqaña.,"niya chikatpacha jan chiqt´apkiti kuntix pistulamp qhuxt´apki ukxa, ukax ampar jan wali apnaqañataw sasirakispawa.",1
control de armas sañ munarakiwa pä ampar apnaqaña.,walisum phusilanak apnaqañatakix paypach kayuw sum taqxataña.,1
control de armas sañ munarakiwa pä ampar apnaqaña.,"yatiqañstix munsta phusilanak apnaqañxa, paypach ampar apnaqam.",1
"mä ratunpun khawkhat jutchi, yaniw yatkti khawkhat jutatapsa.","janiy yatkti khawkhat jutatapsa, wali ratukinawa.",1
"mä ratunpun khawkhat jutchi, yaniw yatkti khawkhat jutatapsa.","ratukiw juti, ukampirus yatiraktwa kawkit jutatapsa.",1
"mä ratunpun khawkhat jutchi, yaniw yatkti khawkhat jutatapsa.",musqxamaw juti ukampirus chiqpachpun yatirakta kunas jutañapsa.,1
"janiwa, ukhamarus janirakiw uñktti, janjaw amuyktti.",janiw sum yatktti ukata.,1
"janiwa, ukhamarus janirakiw uñktti, janjaw amuyktti.",janipuniw kuns uñktti munasiñanakata.,2
"janiwa, ukhamarus janirakiw uñktti, janjaw amuyktti.",akx walja maranakaw yatistaskayata.,1
"jisa, jumax yattaw jupax kusatapxa.",amuyasismachjiwa jupax kusatapxa.,1
"jisa, jumax yattaw jupax kusatapxa.","janiw, jupax axtañanwa.",2
"jisa, jumax yattaw jupax kusatapxa.","jisa, jupax sumajaqinwa.",1
"jisa, jupax arsthawarakiwa mä frijuna alaqt´aña, kawkirtix jupax apnaqkaspa ukhama.",arst´awarakiwa mä t´una apthapiri alaña.,1
"jisa, jupax arsthawarakiwa mä frijuna alaqt´aña, kawkirtix jupax apnaqkaspa ukhama.",arst´awarakiwa mä frijuna jikxataña.,0
"jisa, jupax arsthawarakiwa mä frijuna alaqt´aña, kawkirtix jupax apnaqkaspa ukhama.",mä uraq phiskuñampiw wil phiskuqañ munana.,1
"akanx taqikunapuniw jan walikiti, k´añask thak tiskuwinxa illaptasiwiw utjawayi, kimsa manzano aka utasat ukhana.",illapt´asiwinakax mä patak millas ukhankanwa kawkirintix jak ukhatxa.,1
"akanx taqikunapuniw jan walikiti, k´añask thak tiskuwinxa illaptasiwiw utjawayi, kimsa manzano aka utasat ukhana.","illapt´asiwinakasti utax jak´ankanwa, ukhamat asxarayatwa anqar mistsuña.",1
"akanx taqikunapuniw jan walikiti, k´añask thak tiskuwinxa illaptasiwiw utjawayi, kimsa manzano aka utasat ukhana.","ilapt´asiwinakaw utax jak´an utjawayi, kawkitix nan jakañaxachi ukhas janipuniw kusakiti.",1
chiqas ukax janipuniw chiqakiti.,"janiw jumamp chiqaktti, sapurupuniwa.",1
chiqas ukax janipuniw chiqakiti.,amuyarktwa jupax chiqaskatapa jan qarjasisa.,2
chiqas ukax janipuniw chiqakiti.,wali amuyt´anirakitawa kunalaykutix jumax qarjasktawa.,1
khayan qhipaqtañ munasktwa.,ukar katthapisiñ munaskta.,1
khayan qhipaqtañ munasktwa.,chiqpachans nayax kunti lurañ atxa ukpin sum lurasktxa.,1
khayan qhipaqtañ munasktwa.,"sarani¿ukuchxarakiw, ukampirust janipuniw qhipax uñtkati.",1
"jisa, kunjamasa anitumaxa.",anitumax mä suma anituwa.,0
"jisa, kunjamasa anitumaxa.",kunjam phissa aptasiniwaytta.,1
"jisa, kunjamasa anitumaxa.",kunjamas urqu anamax waynt´atpachaki ukaxa.,1
"ukhamasti, wawanakanitwa sawaraktawa, qhawqha maraninaka.",qhawqha wawanitasa.,1
"ukhamasti, wawanakanitwa sawaraktawa, qhawqha maraninaka.",chuym ch´allxtayista jan wawak qhipaktañamaxa.,1
"ukhamasti, wawanakanitwa sawaraktawa, qhawqha maraninaka.","wawanakanitwa sawaraktawa, qhawqha maraninakasa.",0
"inas jan wali ch´ikhinakakchinsa taqit sipansa, ukampirus, wali munasiñanipxanwa, akasti… wal chuym wayusipxana yatichañataki khitinakatix yatiqañ munapkana jupanakataki.","inapun jan ch´ikhinakakchinsa taqit sipansa, ukhamarus wali munasiñanipxanwa, jupanakasti wal yatichan munapxana khitinakatix yatiqañ munapkana jupanakaru.",0
"inas jan wali ch´ikhinakakchinsa taqit sipansa, ukampirus, wali munasiñanipxanwa, akasti… wal chuym wayusipxana yatichañataki khitinakatix yatiqañ munapkana jupanakataki.","wali ch´ikhinakapunipxanwa, ukhamarus janis kunapkaspa ukhaw uñicht´asipxana jan uñt´atanakaparu.",1
"inas jan wali ch´ikhinakakchinsa taqit sipansa, ukampirus, wali munasiñanipxanwa, akasti… wal chuym wayusipxana yatichañataki khitinakatix yatiqañ munapkana jupanakataki.","wali suma qhanapxanwa, ukampis uñisipxanwa khititix wal ch´amanchasina yatiqañataki.",1
"mä kutix uka utaruw sarapta, ukansti, kutt´anipxayatwa mä phunchhawita, ukat kamapamitpacharuw lusa qhananak aqatatayapta, ukat mä añatuyaw utjarakina.",añathuyasti nanakar kampamitur kutt´añax suyaskatayna.,0
"mä kutix uka utaruw sarapta, ukansti, kutt´anipxayatwa mä phunchhawita, ukat kamapamitpacharuw lusa qhananak aqatatayapta, ukat mä añatuyaw utjarakina.",kampamintun lusa qhananak jiwarayxasinti mä chiwumpiw tupantapta.,1
"mä kutix uka utaruw sarapta, ukansti, kutt´anipxayatwa mä phunchhawita, ukat kamapamitpacharuw lusa qhananak aqatatayapta, ukat mä añatuyaw utjarakina.","kunasatix phunchhawit kutt´anxaptxa, mä añathuyampiw tupantapta.",0
"mmm, taqpach wawanakaxax ch´ikhikamakiwa, wali kusanaka, ukhamarus amuyaraktwajupanakax janiw jilirt wawanakat kuns yatiqapkiti, ukhamarus.","yaqha jilirt wawanakat yatiqapxi, ukhamarus taqi wilamasinakaxat jutirinaka.",2
"mmm, taqpach wawanakaxax ch´ikhikamakiwa, wali kusanaka, ukhamarus amuyaraktwajupanakax janiw jilirt wawanakat kuns yatiqapkiti, ukhamarus.",kunti wal yatipki wawanakaxar ukat wal chuyma jachhañt´asiritwa.,1
"mmm, taqpach wawanakaxax ch´ikhikamakiwa, wali kusanaka, ukhamarus amuyaraktwajupanakax janiw jilirt wawanakat kuns yatiqapkiti, ukhamarus.",Nayan wawanakaxax chixpachans jan amuyt´asirinakapuniwa.,1
"q´añunaktix sumpun takthapsna ukax jisk´aruw q´ipichtsna, ukatx jan sinti ñanqhachasksnati jiwasanakatix q´añunak jan sinti apnaqsna ukja.",mä tupti q´añunakatakix uskusna ukaw wali kusax jan walja q´añuchxañatakixa.,1
"q´añunaktix sumpun takthapsna ukax jisk´aruw q´ipichtsna, ukatx jan sinti ñanqhachasksnati jiwasanakatix q´añunak jan sinti apnaqsna ukja.",jaqinakax janiw llakisipxañapakiti q´añunakata kunjams laq´ar tukxpacha ukatxa.,1
"q´añunaktix sumpun takthapsna ukax jisk´aruw q´ipichtsna, ukatx jan sinti ñanqhachasksnati jiwasanakatix q´añunak jan sinti apnaqsna ukja.",jaqinakax amuyt´asxapxañapawa qhawqpuns q´añunak jaxtapxi ukanaka.,1
"ukhamatix mä jan wali utjchi, juman jan walimawa, uk amuyta.","jan llakisimti, mä jan waliti utjchi, yanapt´aw juparu juchanchaña.",1
"ukhamatix mä jan wali utjchi, juman jan walimawa, uk amuyta.",mä jan walitix utjchi juman juchamawa.,0
"ukhamatix mä jan wali utjchi, juman jan walimawa, uk amuyta.","jumatix pantjasiniwaysta, jupatx katxasiñamawa.",1
"yattati… juk´am sums, ch´pukthapiñanak kunatix mä suma k´achacht´awi uñtayki ukanakxa.",ch´ukthapiñanakax wali q´apha amparaninakatakiwa.,1
"yattati… juk´am sums, ch´pukthapiñanak kunatix mä suma k´achacht´awi uñtayki ukanakxa.","sinti laqa lurataw ch´ukthapiwinakaxa, ukat janiw sum uñnaqkiti.",1
"yattati… juk´am sums, ch´pukthapiñanak kunatix mä suma k´achacht´awi uñtayki ukanakxa.",sinti jayapuniw uñasxapxi ch´ukuñanak tukuyxañataki.,1
"jisa, jisa, irnaqawixanx qallta ukhax pä simanaw churaptam ukhamarus sapa mararakiw mä uru yaqha churaptam kunaskamatix pusi simananak purinxi ukhakama.",sapa maraw pachanakamax jach´aptaski.,1
"jisa, jisa, irnaqawixanx qallta ukhax pä simanaw churaptam ukhamarus sapa mararakiw mä uru yaqha churaptam kunaskamatix pusi simananak purinxi ukhakama.",pachanakamax janipuniw kimsurut jilarkaspati.,1
"jisa, jisa, irnaqawixanx qallta ukhax pä simanaw churaptam ukhamarus sapa mararakiw mä uru yaqha churaptam kunaskamatix pusi simananak purinxi ukhakama.",samart´aw pachanakamax jilxatxiwa irnaqawinakamarjama uka markana.,0
"ukaw kusax jila maranak aka markan jakatasaxa, janiw kuna akanakats llakisiñamakiti.",uka markankasax sapur asxarañampiw jakta ukirinakata.,2
"ukaw kusax jila maranak aka markan jakatasaxa, janiw kuna akanakats llakisiñamakiti.",aka markankasax kusaw jakañaxa kunalaykutix ukirinakat janiw llakisiñakiti.,0
"ukaw kusax jila maranak aka markan jakatasaxa, janiw kuna akanakats llakisiñamakiti.",Pata uraqinakanx wali kusawa jan llakisisa jakaña ukhamawa.,0
tatitu. Ukax mä kusa lurawjamaw amuyasi.,ukax amuyasirakiwa wali k´uchirt´awi jan ukax sinti jan wali k´uchirt´awi.,1
tatitu. Ukax mä kusa lurawjamaw amuyasi.,ukax ist´asiwa mä suma lurawi.,0
tatitu. Ukax mä kusa lurawjamaw amuyasi.,amuyasirakiwa mä jan suma jakawi.,1
jichhax mä kullakaw Alemania uksan utjitu.,jichhakamax mä jilaxaw Alemania uksanx jaki.,1
jichhax mä kullakaw Alemania uksan utjitu.,mä kullakaxaw Cuba markan añchhitpach jakir utjitu.,1
jichhax mä kullakaw Alemania uksan utjitu.,mä kullakaxax alemán arsuriw utjitu.,1
