premise,hypothesis,gpt_reply
Informé de esto en una carta al Dr. Algo que pareció divertirlo y me envió un pequeño pastel de frutas esa Navidad.,No comí el pastel que el doctor me envió esa Navidad.,"contradiction
"
Informé de esto en una carta al Dr. Algo que pareció divertirlo y me envió un pequeño pastel de frutas esa Navidad.,El doctor me envió un botella de vino esa Navidad.,"neutral
"
"El equipo era conocido previamente por la memorable designación de Beaneaters, lo que, curiosamente, también podría considerarse un apodo indio.",El equipo cambió su nombre porque no era popular.,"neutral
"
"El equipo era conocido previamente por la memorable designación de Beaneaters, lo que, curiosamente, también podría considerarse un apodo indio.",El equipo tenía un nombre antes de este que también podría considerarse como un apodo indio.,"neutral
"
"El equipo era conocido previamente por la memorable designación de Beaneaters, lo que, curiosamente, también podría considerarse un apodo indio.",El equipo solo ha tenido un nombre.,"contradiction
"
No pude encontrar dicha definición en el tesauro.,Encontré la definición en el diccionario de términos.,"neutral
"
No pude encontrar dicha definición en el tesauro.,Busqué en el diccionario de sinónimos y no encontré una definición.,"entailment
"
No pude encontrar dicha definición en el tesauro.,El diccionario de sinónimos que utilicé fue el diccionario de sinónimos estándar.,"neutral
"
¿Cómo puede uno hacer eso?,¿Cómo puede mucha gente no hacer nada?,"neutral
"
¿Cómo puede uno hacer eso?,Cómo puede alguien hacer una cosa tan mala?,"neutral
"
¿Cómo puede uno hacer eso?,¿Cómo es posible que uno haga eso?,"entailment
"
"Además, solo contiene términos que se conoce que surgieron en el siglo veinte,  de acuerdo con el prefacio, pero omite la jerga militar de principios de siglo veinte.","De acuerdo con el prefacio, contiene términos que dieron lugar en el siglo XX pero excluye la jerga que surgió antes.","neutral
"
"Además, solo contiene términos que se conoce que surgieron en el siglo veinte,  de acuerdo con el prefacio, pero omite la jerga militar de principios de siglo veinte.",Tiene toda la jerga contenida en él desde el principio de los tiempos.,"contradiction
"
"Además, solo contiene términos que se conoce que surgieron en el siglo veinte,  de acuerdo con el prefacio, pero omite la jerga militar de principios de siglo veinte.",Hay una gran variedad de jerga de antes del siglo XX.,"neutral
"
"Si uno tuviera la edición de 1984, bien podría resentirse de tener que comprar este libro en lugar de un Suplemento más breve (y menos costoso).",La edición de 1984 es la mejor del lote.,"neutral
"
"Si uno tuviera la edición de 1984, bien podría resentirse de tener que comprar este libro en lugar de un Suplemento más breve (y menos costoso).",El libro  no está en venta.,"neutral
"
"Si uno tuviera la edición de 1984, bien podría resentirse de tener que comprar este libro en lugar de un Suplemento más breve (y menos costoso).",El suplemento es más barato que el libro.,"entailment
"
Bernstein lo explica en la introducción.,Bernstein no lo explica detalladamente.,"neutral
"
Bernstein lo explica en la introducción.,Bernstein solo lo explicó en la conclusión.,"contradiction
"
Bernstein lo explica en la introducción.,La introducción contiene una explicación.,"entailment
"
"No se sugiere que estos sujetos estén prohibidos, solo que es difícil, incluso después de veinte años de aculturización, que un forastero perciba mucho de lo que es divertido acerca de los suyos.",Incluso los hablantes nativos tienen problemas a veces con el humor.,"neutral
"
"No se sugiere que estos sujetos estén prohibidos, solo que es difícil, incluso después de veinte años de aculturización, que un forastero perciba mucho de lo que es divertido acerca de los suyos.","Generalmente, el humor es una de las cosas más fáciles de entender para los forasteros.","contradiction
"
"No se sugiere que estos sujetos estén prohibidos, solo que es difícil, incluso después de veinte años de aculturización, que un forastero perciba mucho de lo que es divertido acerca de los suyos.",Estos temas son difíciles de entender para los forasteros.,"entailment
"
"Finalmente, uno debe desconfiar de la elongación que conlleva un significado claramente diferente.",Los editores se suelen usar para detectar este tipo de error.,"neutral
"
"Finalmente, uno debe desconfiar de la elongación que conlleva un significado claramente diferente.",La ampliación es una gran manera de asegurar que se aclare el significado de una declaración.,"contradiction
"
"Finalmente, uno debe desconfiar de la elongación que conlleva un significado claramente diferente.",Puede ser que el significado cambie cuando se intente hacer una afirmación más larga.,"entailment
"
Si te alteras te vas a marear.,Aplicar calor a la cabeza de una persona es una buena forma de mejorar su atención y su concentración.,"neutral
"
Si te alteras te vas a marear.,El calor excesivo puede causar mareos en algunos casos.,"neutral
"
Si te alteras te vas a marear.,Hoy estuvo cinco grados por encima de la media estacional.,"neutral
"
Ninguna otra profesión tiene una tradición de autodesprecio tan rica.,Muchas otras profesiones piensan muy bien de ellos mismos.,"contradiction
"
Ninguna otra profesión tiene una tradición de autodesprecio tan rica.,Muchas profesiones tienen tradiciones de desprecio a sí mismas.,"contradiction
"
Ninguna otra profesión tiene una tradición de autodesprecio tan rica.,Ningún otro trabajo tiene una sólida tradición de crítica sobre sí mismo.,"entailment
"
"Y con cierto orgullo, esos harapos que han recibido nombres peyorativos en la tradición local, utilizan esos sobrenombres en correspondencia privada, las conversaciones en el bar y currículos no oficiales.",Los periódicos no tienen ninguna reputación.,"neutral
"
"Y con cierto orgullo, esos harapos que han recibido nombres peyorativos en la tradición local, utilizan esos sobrenombres en correspondencia privada, las conversaciones en el bar y currículos no oficiales.",Esos documentos tienen mala fama.,"neutral
"
"Y con cierto orgullo, esos harapos que han recibido nombres peyorativos en la tradición local, utilizan esos sobrenombres en correspondencia privada, las conversaciones en el bar y currículos no oficiales.",Esos papeles tienen muchos chismes de las amas de casa.,"neutral
"
Si liviana/ligera simplemente describe una característica de la cerveza (p. ej.,La cerveza puede tener la etiqueta lite o light.,"entailment
"
Si liviana/ligera simplemente describe una característica de la cerveza (p. ej.,Ligero y liviano solo se usan para describir vinos y whisky.,"contradiction
"
Si liviana/ligera simplemente describe una característica de la cerveza (p. ej.,La cerveza ligera no tiene un alto porcentaje de alcohol.,"entailment
"
El pobre sustantivo explotado era incluso usado cuando ni él ni ninguna otra alternativa era necesaria.,La gente lucha para encontrar un nombre alternativo.,"neutral
"
El pobre sustantivo explotado era incluso usado cuando ni él ni ninguna otra alternativa era necesaria.,El sustantivo se usa demasiado.,"entailment
"
El pobre sustantivo explotado era incluso usado cuando ni él ni ninguna otra alternativa era necesaria.,El sustantivo debería usarse más.,"contradiction
"
"Encima de todo esto, tenemos el hecho infeliz de que la escritura elocuente es de hecho a veces memorable, agravando el problema.",Es mucho más probable que las personas recuerden la escritura pobre.,"contradiction
"
"Encima de todo esto, tenemos el hecho infeliz de que la escritura elocuente es de hecho a veces memorable, agravando el problema.",El texto bien escrito a menudo es mucho más fácil de recordar que el texto mal escrito.,"neutral
"
"Encima de todo esto, tenemos el hecho infeliz de que la escritura elocuente es de hecho a veces memorable, agravando el problema.",Es demasiado caro escribir bien como para hacerlo en grandes cantidades.,"neutral
"
"Frente a este actitud y sorprendidos en cierto modo, los británicos confirmaron su respeto escribiendo la palabra con mayúsculas.",Los británicos no tenían respeto.,"contradiction
"
"Frente a este actitud y sorprendidos en cierto modo, los británicos confirmaron su respeto escribiendo la palabra con mayúsculas.",Los británicos se hicieron cargo de la economía mundial.,"neutral
"
"Frente a este actitud y sorprendidos en cierto modo, los británicos confirmaron su respeto escribiendo la palabra con mayúsculas.",Los británicos comercializan mucho en todo el mundo.,"neutral
"
A veces también es lo más sigiloso.,A veces puede ser muy difícil de detectar.,"entailment
"
A veces también es lo más sigiloso.,Hace muy poco ruido gracias a un motor cuidadosamente aislado.,"neutral
"
A veces también es lo más sigiloso.,Siempre fue muy fácil de detectar desde cualquier distancia.,"contradiction
"
"Como sucede, por supuesto, hay más dialectos distintivos del inglés en Gran Bretaña que en Norteamérica, y cualquiera que haya pasado algún tiempo escuchándolos sabe que algunos son mutuamente ininteligibles.","Gran Bretaña tiene muchos dialectos distintivos en inglés, que suman más que los de América del Norte.","entailment
"
"Como sucede, por supuesto, hay más dialectos distintivos del inglés en Gran Bretaña que en Norteamérica, y cualquiera que haya pasado algún tiempo escuchándolos sabe que algunos son mutuamente ininteligibles.","Los dialectos norteamericanos y británicos son exactamente lo mismo, y la gente no puede distinguir ninguna diferencia entre ellos.","contradiction
"
"Como sucede, por supuesto, hay más dialectos distintivos del inglés en Gran Bretaña que en Norteamérica, y cualquiera que haya pasado algún tiempo escuchándolos sabe que algunos son mutuamente ininteligibles.",La gente de Norteamérica lo pasa mal para entender la mitad de los dialectos británicos hablados.,"neutral
"
"'Un informante de Tennessee usó el clima de perros para' clima cálido y sin lluvia ', que puede derivar de la expresión días de perros que se refieren al clima seco de agosto.","Según el informante, el clima de los perros se utilizó para describir las lluvias monzónicas estacionales.","contradiction
"
"'Un informante de Tennessee usó el clima de perros para' clima cálido y sin lluvia ', que puede derivar de la expresión días de perros que se refieren al clima seco de agosto.",Junio y julio también son meses muy calurosos en Tennessee.,"neutral
"
"'Un informante de Tennessee usó el clima de perros para' clima cálido y sin lluvia ', que puede derivar de la expresión días de perros que se refieren al clima seco de agosto.",La mayor parte de los días en agosto hace calor y no llueve.,"entailment
"
