premise,hypothesis,gpt_reply
การเข้าถึงสนามของเราจะเป็นการเปิดให้กับทุกคนที่มีคอมพิวเตอร์และโมเด็ม,ผู้คนต้องมีทั้งคอมพิวเตอร์และโมเด็มเพื่อเข้าสู่บริเวณนี้,"entailment
"
การเข้าถึงสนามของเราจะเป็นการเปิดให้กับทุกคนที่มีคอมพิวเตอร์และโมเด็ม,ผู้คนจำเป็นต้องแบกคอมพิวเตอร์และโมเด็มของพวกเขาในขณะข้าสู่สนามเพื่อเข้าถึง,"neutral
"
การจำหน่ายตั๋วและอุดหนุนไม่สามารถจัดหาเงินทุนให้ฤดูกาลของเราโดยสมบรูณ์ได้,ตราบเท่าที่เรามียอดขายตั๋วทุกฤดูกาลของเราได้รับการสนับสนุน,"contradiction
"
การจำหน่ายตั๋วและอุดหนุนไม่สามารถจัดหาเงินทุนให้ฤดูกาลของเราโดยสมบรูณ์ได้,ฤดูกาลที่สมบูรณ์แบบของเราต้องการเงินทุนเพิ่มเติมมากกว่าเพียงการขายตั๋วและการสมัครสมาชิก,"entailment
"
การจำหน่ายตั๋วและอุดหนุนไม่สามารถจัดหาเงินทุนให้ฤดูกาลของเราโดยสมบรูณ์ได้,การลดราคาตั๋วและการสมัครสมาชิกครอบคลุมเฉพาะ 70% ของค่าใช้จ่ายทางการเงินสำหรับฤดูกาลทั้งหมด,"entailment
"
ของมาใหม่ ของขวัญทุกๆอันทำให้แตกต่าง!!,ของขวัญทุกชิ้นถูกบันทึกและประกาศในวารสารรายเดือนของเรา,"neutral
"
ของมาใหม่ ของขวัญทุกๆอันทำให้แตกต่าง!!,ของขวัญทุกชิ้นที่ได้รับมีผลบางอย่าง,"entailment
"
ของมาใหม่ ของขวัญทุกๆอันทำให้แตกต่าง!!,ของขวัญที่มีค่ามากกว่า 100 ดอลล่าห์เท่านั้นที่จะสร้างความแตกต่าง,"neutral
"
"พวกเรายังมีหนทางที่ยาวไกล ก่อนที่พวกเราจะได้ไปถึงเป้าหมายของเราที่ $365,000 ซึ่งมาจากเพื่อน ๆ และสมาชิกทั้งหลาย อย่างเช่นตัวคุณเอง","เป้าหมายเรื่องเงินของเราเกิน 300,000 ดอลล่าห์แล้ว","neutral
"
"พวกเรายังมีหนทางที่ยาวไกล ก่อนที่พวกเราจะได้ไปถึงเป้าหมายของเราที่ $365,000 ซึ่งมาจากเพื่อน ๆ และสมาชิกทั้งหลาย อย่างเช่นตัวคุณเอง",เราหวังว่าจะเพิ่มเป้าหมายทางการเงินของเราเป็นสามเท่า,"neutral
"
"พวกเรายังมีหนทางที่ยาวไกล ก่อนที่พวกเราจะได้ไปถึงเป้าหมายของเราที่ $365,000 ซึ่งมาจากเพื่อน ๆ และสมาชิกทั้งหลาย อย่างเช่นตัวคุณเอง",เราไม่มีเกณฑ์มาตรฐานใด ๆ เกี่ยวกับเงิน,"neutral
"
คลินิกการแพทย์สำหรับพลเรือนของเราดำเนินการมาหลายปีแล้ว และเมื่อเร็ว ๆ นี้เราได้เพิ่มคลินิกอาชญากรรมทางอาญา,คลินิกปฏิบัติทางแพ่งของเราเปิดดำเนินการมาแปดปีแล้ว,"neutral
"
คลินิกการแพทย์สำหรับพลเรือนของเราดำเนินการมาหลายปีแล้ว และเมื่อเร็ว ๆ นี้เราได้เพิ่มคลินิกอาชญากรรมทางอาญา,คลินิคพลเรือนปฏิบัติของพวกเขากำลังจะฉลองครบรอบหนึ่งปีแรกที่เกิดทำการในเดือนหน้า,"neutral
"
คลินิกการแพทย์สำหรับพลเรือนของเราดำเนินการมาหลายปีแล้ว และเมื่อเร็ว ๆ นี้เราได้เพิ่มคลินิกอาชญากรรมทางอาญา,คลินิกเชิงปฏิบัติสำหรับพลเรือนได้เปิดดำเนินกิจการมานานกว่าหนึ่งปี,"entailment
"
รายได้จากตั๋วไม่ได้เริ่มต้นจากการครอบคลุมถึงค่าใช้จ่ายของโครงการเหล่านี้,ดูเหมือนว่าค่าใช้จ่ายของโครงการเหล่านี้จะไม่ได้รับการครอบคลุมโดยรายได้ค่าตั๋ว,"entailment
"
รายได้จากตั๋วไม่ได้เริ่มต้นจากการครอบคลุมถึงค่าใช้จ่ายของโครงการเหล่านี้,ค่าใช้จ่ายของโครงการเหล่านี้สูงมาก,"neutral
"
รายได้จากตั๋วไม่ได้เริ่มต้นจากการครอบคลุมถึงค่าใช้จ่ายของโครงการเหล่านี้,รายได้ตั๋วจะครอบคลุมค่าใช้จ่ายของโปรแกรมเหล่านี้ได้อย่างแน่นอน,"contradiction
"
Omnia vincit amor (เว้นเสียแต่ว่าเธอทำงานสำหรับมาตรฐานรายสัปดาห์): Brit Hume ( Fox News Sunday ) พิจารณาเกี่ยวกับว่าทำไมลูวินสกีอาจจะไม่ทำ เธอยังคงรักประธานาธิบดีอย่างสิ้นหวัง,บริท ฮูม เป็นนักข่าวนำที่ Fox,"entailment
"
Omnia vincit amor (เว้นเสียแต่ว่าเธอทำงานสำหรับมาตรฐานรายสัปดาห์): Brit Hume ( Fox News Sunday ) พิจารณาเกี่ยวกับว่าทำไมลูวินสกีอาจจะไม่ทำ เธอยังคงรักประธานาธิบดีอย่างสิ้นหวัง,ริท ฮูมทำงานให้กับ CNN,"neutral
"
Omnia vincit amor (เว้นเสียแต่ว่าเธอทำงานสำหรับมาตรฐานรายสัปดาห์): Brit Hume ( Fox News Sunday ) พิจารณาเกี่ยวกับว่าทำไมลูวินสกีอาจจะไม่ทำ เธอยังคงรักประธานาธิบดีอย่างสิ้นหวัง,บริต ฮูมทำงานให้กับฟ็อกซ์,"entailment
"
ได้มีการจ้างจำนวนมากสำหรับ Michael Apted เพื่อที่จะได้นำมนุษย์สัมพันธ์ให้กับซีรี่ส์มากขึ้น,ไมเคิล แอ๊พเต็ดทำลายซีรีย์หลานตอนโดยการยืนกรานจะเอาความเป็นมนุษย์และสิ่งที่อบอุ่นออกไปให้หมด,"contradiction
"
ได้มีการจ้างจำนวนมากสำหรับ Michael Apted เพื่อที่จะได้นำมนุษย์สัมพันธ์ให้กับซีรี่ส์มากขึ้น,Michael Apted ถูกว่าจ้างให้เพิ่มคุณภาพบุคลากรให้กับซีรีส์,"entailment
"
ได้มีการจ้างจำนวนมากสำหรับ Michael Apted เพื่อที่จะได้นำมนุษย์สัมพันธ์ให้กับซีรี่ส์มากขึ้น,ซีรีส์นี้คิดว่าน่าจะเป็นเรื่องที่น่ากลัวและน่าเบื่อดังนั้นจึงเป็นเรื่องสำคัญที่จะต้องจ้าง Michael Apted เพื่อเพิ่มสัมผัสที่อบอุ่นและเป็นส่วนตัวเพื่อปรับปรุงเรตติ้ง,"entailment
"
เพื่อดูเด็กสาวในชุดขนปาร์กาสีขาวและรองเท้าบู้ต,มีหญิงสาวคนหนึ่งแต่งตัวสำหรับรถเลื่อนหิมะ,"entailment
"
เพื่อดูเด็กสาวในชุดขนปาร์กาสีขาวและรองเท้าบู้ต,เด็กผู้หญิงสวมเสื้อผ้าสีขาว,"entailment
"
เพื่อดูเด็กสาวในชุดขนปาร์กาสีขาวและรองเท้าบู้ต,ผู้หญิงแต่งตัวสีแดงทั้งตัว,"contradiction
"
สิ่งที่หนังไม่สนใจบอกคือ คอฟแมนมักจะพูดคุยเกี่ยวกับวิธีการที่เขาต้องการดึงความตายของเขาเอง,ภาพยนต์ไม่ได้กล่าวถึงเรื่อง Kaufmanพูดถึงการตายของตัวเอง,"contradiction
"
สิ่งที่หนังไม่สนใจบอกคือ คอฟแมนมักจะพูดคุยเกี่ยวกับวิธีการที่เขาต้องการดึงความตายของเขาเอง,ภาพยนตร์มีบทสัมภาษณ์ที่ลึกซึ้งกับ Kaufman เกี่ยวกับการตายของเขา,"contradiction
"
สิ่งที่หนังไม่สนใจบอกคือ คอฟแมนมักจะพูดคุยเกี่ยวกับวิธีการที่เขาต้องการดึงความตายของเขาเอง,ภาพยนตร์เรื่องนี้เป็นภาพยนตร์ฟอร์มยักษ์ถึงแม้ว่าจะเอารายระเอียดสำคัญเกี่ยวกับ Kaufman ออกไป,"neutral
"
ร็อคกี้เฟลเลอร์ ถูกจับได้ในการให้การกดขี่ เมื่อ Avenging Angel Tarbell ได้เริ่มต้นที่ฉีกเนื้อของเขา ใน McClure's,Rockefellerได้ให้กับการวิจัยโรคมะเร็ง,"neutral
"
ร็อคกี้เฟลเลอร์ ถูกจับได้ในการให้การกดขี่ เมื่อ Avenging Angel Tarbell ได้เริ่มต้นที่ฉีกเนื้อของเขา ใน McClure's,ร็อกกี้เฟลเลอร์กำลังให้,"neutral
"
ร็อคกี้เฟลเลอร์ ถูกจับได้ในการให้การกดขี่ เมื่อ Avenging Angel Tarbell ได้เริ่มต้นที่ฉีกเนื้อของเขา ใน McClure's,Rockefeller นั้นตระหนี่ถี่เหนียว,"neutral
"
"เมื่อเร็ว ๆ นี้, ในกรณีการค้าใน New York, Klayman พบว่าตัวเองอยู่ในอีกด้านหนึ่งของข้อหาอคติทางเชื้อชาติ",Klayman กล่าวถึงข้อหาเกี่ยวกับอคติด้านชาติพันธุ์ในแคลิฟอร์เนีย,"neutral
"
"เมื่อเร็ว ๆ นี้, ในกรณีการค้าใน New York, Klayman พบว่าตัวเองอยู่ในอีกด้านหนึ่งของข้อหาอคติทางเชื้อชาติ",Klayman ไม่ได้คาดหวังว่าจะถูกกล่าวหาว่ามีอคติทางเชื้อชาติ,"neutral
"
"เมื่อเร็ว ๆ นี้, ในกรณีการค้าใน New York, Klayman พบว่าตัวเองอยู่ในอีกด้านหนึ่งของข้อหาอคติทางเชื้อชาติ",มีข้อกล่าวหาเรื่องอคติทางเชื้อชาติกับ Klayman,"entailment
"
คนคนหนึ่งไม่คาดคิดว่าตัวแทนขององค์กรจะขู่ ส่งเสียงและตะโกนอย่างอื้ออึงใส่เลขานุการแรงงานสหรัฐที่นั่งอยู่,ตัวแทนขององค์กรสวมใส่ชุดสูท,"neutral
"
คนคนหนึ่งไม่คาดคิดว่าตัวแทนขององค์กรจะขู่ ส่งเสียงและตะโกนอย่างอื้ออึงใส่เลขานุการแรงงานสหรัฐที่นั่งอยู่,หนึ่งจะคาดหวังบริษัททำเสียงไม่พอใจ,"neutral
"
คนคนหนึ่งไม่คาดคิดว่าตัวแทนขององค์กรจะขู่ ส่งเสียงและตะโกนอย่างอื้ออึงใส่เลขานุการแรงงานสหรัฐที่นั่งอยู่,ไม่มีใครคาดหวังว่าตัวแทนขององค์กรจะโห่ร้อง,"neutral
"
เพียงเพราะว่าการเทรนด์นั้นมีผลต่อประสิทธิภาพของนักกีฬา แต่ไม่ได้หมายความว่าธรรมชาติจะอยู่เฉย ๆ,นักกีฬาเกิดมาพร้อมกับสมรรถภาพที่จะประสบความสำเร็จที่เห็นได้ชัด,"neutral
"
เพียงเพราะว่าการเทรนด์นั้นมีผลต่อประสิทธิภาพของนักกีฬา แต่ไม่ได้หมายความว่าธรรมชาติจะอยู่เฉย ๆ,สมรรถภาพทางการกีฬาเกิดขึ้นได้จากการฝึกฝนมากกกว่าทางพันธุกรรม,"neutral
"
เพียงเพราะว่าการเทรนด์นั้นมีผลต่อประสิทธิภาพของนักกีฬา แต่ไม่ได้หมายความว่าธรรมชาติจะอยู่เฉย ๆ,นักกีฬาที่จริงจังที่สุดจะฝึกอย่างน้อยแปดชั่วโมงทุก ๆ สัปดาห์เป็นอย่างน้อย,"neutral
"
เมื่อผมได้เรียนรู้ว่าสหรัฐอเมริกาจัดการวัสดุสิ้นเปลืองมีสองวิธี,ฉันสนใจในการเมือง,"neutral
"
เมื่อผมได้เรียนรู้ว่าสหรัฐอเมริกาจัดการวัสดุสิ้นเปลืองมีสองวิธี,ฉันได้เรียนรู้เกี่ยวกับประเทศสหรัฐอเมริกา,"entailment
"
เมื่อผมได้เรียนรู้ว่าสหรัฐอเมริกาจัดการวัสดุสิ้นเปลืองมีสองวิธี,ฉันได้รู้ว่าสหรัฐฯตัดการจัดหาในสองทางก่อนมาถึงที่บ้าน,"neutral
"
หนังสือพิมพ์ที่เก่าแก่และใหญ่ที่สุดในโลก- Oxford - เพิ่งจะประกาศว่ากำลังยกเลิกการายการกวีนิพนธ์ของเขา,รายชื่อบทกวีที่ออกฟอร์ดไม่ได้ดำเนินการต่อไปอีกแล้ว,"entailment
"
หนังสือพิมพ์ที่เก่าแก่และใหญ่ที่สุดในโลก- Oxford - เพิ่งจะประกาศว่ากำลังยกเลิกการายการกวีนิพนธ์ของเขา,มหาลัย The prestige ไม่มีเงินทุนในการเก็บรายการบทกวีให้คงอยู่ต่อไป,"neutral
"
หนังสือพิมพ์ที่เก่าแก่และใหญ่ที่สุดในโลก- Oxford - เพิ่งจะประกาศว่ากำลังยกเลิกการายการกวีนิพนธ์ของเขา,มหาวิทยาลัยอุทิศตนเพื่อรักษารายการบทกวีและสาบานว่าจะไม่ยกเลิกมัน,"contradiction
"
มีรางวัลชมเชยสำหรับมนุษยชาติด้วย,รางวัลปลอบใจคือเครื่องปั่นฟรีสองเครื่องสำหรับทุกคน,"neutral
"
มีรางวัลชมเชยสำหรับมนุษยชาติด้วย,ไม่มีข้อดีสำหรับมนุษย์ในสถานการณ์เช่นนี้,"contradiction
"
มีรางวัลชมเชยสำหรับมนุษยชาติด้วย,นี่ไม่ใช่ข่าวร้ายทั้งหมดสำหรับมนุษย์,"entailment
"
กีฬาไม่ได้เป็นกิจกรรมเดียวสำหรับเดิมพันในสถานที่เหล่านี้,การเดิมพันในการแข่งขันทางการเมืองและการเลือกตั้งเป็นที่ยอมรับในเว็บไซต์เหล่านี้,"neutral
"
กีฬาไม่ได้เป็นกิจกรรมเดียวสำหรับเดิมพันในสถานที่เหล่านี้,เว็บไซต์เหล่านี้รับเฉพาะการเดิมพันทางกีฬา,"contradiction
"
กีฬาไม่ได้เป็นกิจกรรมเดียวสำหรับเดิมพันในสถานที่เหล่านี้,สถานที่เหล่านี้จัดกิจกรรมหลายอย่างได้ดีที่สุด,"neutral
"
เมื่อวันที่ 25 สิงหาคมหลังจากที่การประชุมประชาธิปไตยได้เปิดขึ้นที่เมืองแอตแลนติกซิตีแล้ว N.J. Johnson อายุ 56 ปีได้พูดข่มขู่ในการสนทนาสามครั้งเพื่อถอนตัวออกจากการแข่งขันประธานาธิบดี,จอห์นสันรู้สึกขาดการสนับสนุน,"neutral
"
เมื่อวันที่ 25 สิงหาคมหลังจากที่การประชุมประชาธิปไตยได้เปิดขึ้นที่เมืองแอตแลนติกซิตีแล้ว N.J. Johnson อายุ 56 ปีได้พูดข่มขู่ในการสนทนาสามครั้งเพื่อถอนตัวออกจากการแข่งขันประธานาธิบดี,Johnson ไม่เคยคิดเกี่ยวกับการถอนตัว,"contradiction
"
เมื่อวันที่ 25 สิงหาคมหลังจากที่การประชุมประชาธิปไตยได้เปิดขึ้นที่เมืองแอตแลนติกซิตีแล้ว N.J. Johnson อายุ 56 ปีได้พูดข่มขู่ในการสนทนาสามครั้งเพื่อถอนตัวออกจากการแข่งขันประธานาธิบดี,จอห์นสันขู่ว่าจะถอนตัว,"entailment
"
ลามาร์ อเล็กซานเดลดลงการเสนอราคาของประธานาธิบดี,อย่างน้อยหนึ่งคนล้มเลิกความพยายามที่จะเป็นประธานาธิบดี,"entailment
"
ลามาร์ อเล็กซานเดลดลงการเสนอราคาของประธานาธิบดี,ลาแมร์ อเล็กซานเด้อปฏิเสธที่จะถอนตัวจากการหาเสียงสำหรับตำแหน่งประธานาธิบดี,"contradiction
"
ลามาร์ อเล็กซานเดลดลงการเสนอราคาของประธานาธิบดี,ายอเล็กซานเดถูกบังคับให้ต้องออกหลังจากภาพที่น่าอายของเขาถูกตีพิมพ์,"neutral
"
บันทึกพลเมืองเสรีภาพที่น่าสงสารเป็นเรื่องผิดพลาดของเอฟบีไอในการสืบสวนสำนักงานการท่องเที่ยวของทำเนียบขาวเอง และสิ่งที่เป็นที่รู้จักกันว่าเป็น Filegate,ทำเนียบขาวมีสายลับ FBI สำหรับผู้สมัครทางการเมือง,"neutral
"
บันทึกพลเมืองเสรีภาพที่น่าสงสารเป็นเรื่องผิดพลาดของเอฟบีไอในการสืบสวนสำนักงานการท่องเที่ยวของทำเนียบขาวเอง และสิ่งที่เป็นที่รู้จักกันว่าเป็น Filegate,FBI อยู่ที่ทำเนียบขาว,"entailment
"
บันทึกพลเมืองเสรีภาพที่น่าสงสารเป็นเรื่องผิดพลาดของเอฟบีไอในการสืบสวนสำนักงานการท่องเที่ยวของทำเนียบขาวเอง และสิ่งที่เป็นที่รู้จักกันว่าเป็น Filegate,ทำเนียบขาวใช้เอฟบีไออย่างเหมาะสม,"contradiction
"
Tung ได้สาบานที่จะปราบปรามนักเก็งกำไรอสังหาริมทรัพย์; แต่หลายคนคิดว่าเขาคงจะพูดมากกว่าลงมือทำ,Tung ไม่สนใจผู้ซื้อทรัพย์สินเพื่อเก็งกำไร,"neutral
"
Tung ได้สาบานที่จะปราบปรามนักเก็งกำไรอสังหาริมทรัพย์; แต่หลายคนคิดว่าเขาคงจะพูดมากกว่าลงมือทำ,นายทุ่งคิดว่านักเก็งกำไรในทรัพย์สินกำลังทำผิดจรรยาบรรณ,"entailment
"
Tung ได้สาบานที่จะปราบปรามนักเก็งกำไรอสังหาริมทรัพย์; แต่หลายคนคิดว่าเขาคงจะพูดมากกว่าลงมือทำ,Tung ต้องการมีอิทธิพลต่อนักเก็งกำไรอสังหาริมทรัพย์,"entailment
"
ข้อตำหนิประกอบไปด้วยปัญหาเรื่องกระเป๋าสัมภาระ พนักงานต้อนรับบนเครื่องบินที่หน้าบูดบึ้ง เที่ยวบินที่ยกเลิกอย่างลึกลับ และการเรียกเก็บเงินที่แสนโหด,10 คนที่กระเป๋าสูญหาย,"neutral
"
ข้อตำหนิประกอบไปด้วยปัญหาเรื่องกระเป๋าสัมภาระ พนักงานต้อนรับบนเครื่องบินที่หน้าบูดบึ้ง เที่ยวบินที่ยกเลิกอย่างลึกลับ และการเรียกเก็บเงินที่แสนโหด,ผู้คนบ่นเกี่ยวกับสัมภาระ,"entailment
"
ข้อตำหนิประกอบไปด้วยปัญหาเรื่องกระเป๋าสัมภาระ พนักงานต้อนรับบนเครื่องบินที่หน้าบูดบึ้ง เที่ยวบินที่ยกเลิกอย่างลึกลับ และการเรียกเก็บเงินที่แสนโหด,ไม่มีข้อร้องเรียนเลยสักนิด,"contradiction
"
ลอว์เรนซ์ ซิงเกลตั้น นักโทษข่มขื่นผู้อื้อฉาวที่เคยตัดแขนเหยื่อของเขาและจากนั้นใช้เวลาเพียงแค่แปดปีในคุก เพิ่งถูกจับได้เพราะแทงผู้หญิงอีกคนหนึ่งถึงแก่ความตายในฟลอริด้า,หลังจากที่ฟันแขนของผู้ที่ตกเป็นเหยื่อออกไปเขาพยายามจะซ่อนไว้ในถังขยะ,"neutral
"
ลอว์เรนซ์ ซิงเกลตั้น นักโทษข่มขื่นผู้อื้อฉาวที่เคยตัดแขนเหยื่อของเขาและจากนั้นใช้เวลาเพียงแค่แปดปีในคุก เพิ่งถูกจับได้เพราะแทงผู้หญิงอีกคนหนึ่งถึงแก่ความตายในฟลอริด้า,ชัดเจนต่อทุกคนว่าเวลาที่เขาอยู่ในคุกได้ทำให้เขาฟื้นตัวอย่างสมบูรณ์,"contradiction
"
ลอว์เรนซ์ ซิงเกลตั้น นักโทษข่มขื่นผู้อื้อฉาวที่เคยตัดแขนเหยื่อของเขาและจากนั้นใช้เวลาเพียงแค่แปดปีในคุก เพิ่งถูกจับได้เพราะแทงผู้หญิงอีกคนหนึ่งถึงแก่ความตายในฟลอริด้า,นาย Singleton ถูกตัดสินว่าข่มขืนในฟลอริด้า,"entailment
"
The New Republic ของชาร์ล เลนบอกว่าข่าวการลักพาตัวแทบจะไม่ได้ขยายไปถึงบันทึกของกาเบรียล การ์เซีย มาร์เกซถึงความเป็นสื่อมวลชนซึ่งไม่สุจริต,ชาลส์เลนเป็นนักข่าว,"entailment
"
The New Republic ของชาร์ล เลนบอกว่าข่าวการลักพาตัวแทบจะไม่ได้ขยายไปถึงบันทึกของกาเบรียล การ์เซีย มาร์เกซถึงความเป็นสื่อมวลชนซึ่งไม่สุจริต,ชาร์ลส์ เลนขายรถ,"neutral
"
The New Republic ของชาร์ล เลนบอกว่าข่าวการลักพาตัวแทบจะไม่ได้ขยายไปถึงบันทึกของกาเบรียล การ์เซีย มาร์เกซถึงความเป็นสื่อมวลชนซึ่งไม่สุจริต,ชาร์ลส์ เลนได้รับรางวัลพูลิตเซอร์,"neutral
"
ศาลไม่ได้เป็นคณะละครสัตว์การเมืองเฉพาะในวอชิงตันในเช้าวันนี้,สำนักงานศาลไม้ได้เป็นเพียงสถานที่ทางการเมืองในวอชิงตันเท่านั้น,"neutral
"
ศาลไม่ได้เป็นคณะละครสัตว์การเมืองเฉพาะในวอชิงตันในเช้าวันนี้,มีแนวโน้มว่าวันทางการเมืองจะเริ่มขึ้นในตอนเช้า,"neutral
"
ศาลไม่ได้เป็นคณะละครสัตว์การเมืองเฉพาะในวอชิงตันในเช้าวันนี้,มีคณะละครสัตว์ที่ลานพร้อมกับตัวตลก,"neutral
"
คนคนหนึ่งสามารถจินตนาการถึงนักขับรถแทรกเตอร์เกลี่ยดินได้ในขณะที่เขาไถถนนสำหรับการพัฒนาใหม่ ๆ ที่ถูกทักจากนักพัฒนา เฮ้ ลอยด์ ...,คุณสามารถจินตนาการถึงตัวดำเนินการรถแทรกเตอร์ที่เริ่มต้นรถแทรกเตอร์ได้,"entailment
"
คนคนหนึ่งสามารถจินตนาการถึงนักขับรถแทรกเตอร์เกลี่ยดินได้ในขณะที่เขาไถถนนสำหรับการพัฒนาใหม่ ๆ ที่ถูกทักจากนักพัฒนา เฮ้ ลอยด์ ...,คุณสามารถจินตนาการได้ถึงคนขับรถปราบดิน,"entailment
"
คนคนหนึ่งสามารถจินตนาการถึงนักขับรถแทรกเตอร์เกลี่ยดินได้ในขณะที่เขาไถถนนสำหรับการพัฒนาใหม่ ๆ ที่ถูกทักจากนักพัฒนา เฮ้ ลอยด์ ...,คุณไม่สามารถจินตนาการถึงผู้ดำเนินการรถดันดินได้,"contradiction
"
"ฉันได้รายงานเรื่องนี้ด้วยจดหมายถึงดร. ดูเหมือนเขาจะชอบใจ,และเขาส่งเค้กผลไม้เล็กๆ ชิ้นหนึ่งมาในวันคริสต์มาส",ฉันแน่ใจว่าแพทย์ได้รับจดหมายที่ฉันส่งให้เขา,"entailment
"
"ฉันได้รายงานเรื่องนี้ด้วยจดหมายถึงดร. ดูเหมือนเขาจะชอบใจ,และเขาส่งเค้กผลไม้เล็กๆ ชิ้นหนึ่งมาในวันคริสต์มาส",ฉันไม่ได้กินเค้กที่แพทย์ส่งให้ฉันในวันคริสต์มาส,"contradiction
"
"ฉันได้รายงานเรื่องนี้ด้วยจดหมายถึงดร. ดูเหมือนเขาจะชอบใจ,และเขาส่งเค้กผลไม้เล็กๆ ชิ้นหนึ่งมาในวันคริสต์มาส",หมอส่งขวดไวน์ให้ฉันในวันคริสต์มาส,"neutral
"
ทีมงานเคยเป็นที่รู้จักโดย Beaneaters ซึ่งเป็นชื่อที่น่าจดจำซึ่งในทางที่น่าสนใจอาจได้รับการพิจารณาให้เป็นชื่อเล่นของอินเดีย,ทีมเปลี่ยนชื่อเพราะมันไม่โด่งดัง,"neutral
"
ทีมงานเคยเป็นที่รู้จักโดย Beaneaters ซึ่งเป็นชื่อที่น่าจดจำซึ่งในทางที่น่าสนใจอาจได้รับการพิจารณาให้เป็นชื่อเล่นของอินเดีย,ทีมมีชื่อก่อนหน้านี้ซึ่งอาจเป็นชื่อเล่นของอินเดีย,"entailment
"
ทีมงานเคยเป็นที่รู้จักโดย Beaneaters ซึ่งเป็นชื่อที่น่าจดจำซึ่งในทางที่น่าสนใจอาจได้รับการพิจารณาให้เป็นชื่อเล่นของอินเดีย,ทีมเคยมีเพียงชื่อเดียวเท่านั้น,"neutral
"
ฉันไม่สามารถหาคำนิยามแบบนั้นในพจนานุกรมคำคล้ายได้เลย,ฉันพบคำจำกัดความในพจนานุกรมคำพ้อง,"contradiction
"
ฉันไม่สามารถหาคำนิยามแบบนั้นในพจนานุกรมคำคล้ายได้เลย,ฉันดูในพจนานุกรมแล้วแต่หาคำแปลไม่เจอ,"entailment
"
ฉันไม่สามารถหาคำนิยามแบบนั้นในพจนานุกรมคำคล้ายได้เลย,พจนานุกรมที่ฉันใช้เป็นพจนานุกรมมาตรฐาน,"neutral
"
คนคนหนึ่งจะทำอย่างนั้นได้อย่างไร?,เป็นไปได้ไงที่คนหลายๆคนไม่ทำอะไร,"neutral
"
คนคนหนึ่งจะทำอย่างนั้นได้อย่างไร?,คน ๆ หนึ่งจะทำสิ่งเลวร้ายได้อย่างไร?,"neutral
"
คนคนหนึ่งจะทำอย่างนั้นได้อย่างไร?,อย่างไรก็เป็นไปได้อย่างหนึ่งที่จะทำ?,"neutral
"
ยิ่งกว่านั้น มันมีแง่ที่รู้จักกันเท่านั้นที่จะเกิดขึ้นในศตวรรษที่ยี่สิบ ตามคำปรารภ แต่ตัดคำสแลงทางทหารของก่อนหน้านี้ในศตวรรษ 20,อ้างอิงจากคำนำ มันไม่ได้บรรจุความหมายที่นิยมในศตวรรษที่ยี่สิบแต่มันเป็นคำแสลงที่นิยมก่อนหน้านั้น,"neutral
"
ยิ่งกว่านั้น มันมีแง่ที่รู้จักกันเท่านั้นที่จะเกิดขึ้นในศตวรรษที่ยี่สิบ ตามคำปรารภ แต่ตัดคำสแลงทางทหารของก่อนหน้านี้ในศตวรรษ 20,มันมีคำสแลงทั้งหมดของที่มีอยู่ตั้งแต่ตอนเริ่มต้น,"neutral
"
ยิ่งกว่านั้น มันมีแง่ที่รู้จักกันเท่านั้นที่จะเกิดขึ้นในศตวรรษที่ยี่สิบ ตามคำปรารภ แต่ตัดคำสแลงทางทหารของก่อนหน้านี้ในศตวรรษ 20,มีคำสแลงต่างๆอยู่มากมายที่มาจากก่อนศตวรรษที่ยี่สิบ,"neutral
"
ถ้าหากบางคนมีฉบับปี 1984 เขาอาจไม่พอใจที่ต้องซื้อหนังสือเล่มนี้ แทนที่จะเป็นรุ่นเสริมที่สั้นกว่า (และราคาถูกกว่า),ฉบับปี1984เป็นฉบับที่ดีที่สุด,"neutral
"
ถ้าหากบางคนมีฉบับปี 1984 เขาอาจไม่พอใจที่ต้องซื้อหนังสือเล่มนี้ แทนที่จะเป็นรุ่นเสริมที่สั้นกว่า (และราคาถูกกว่า),หนังสือไม่ได้มีไว้ขาย,"neutral
"
ถ้าหากบางคนมีฉบับปี 1984 เขาอาจไม่พอใจที่ต้องซื้อหนังสือเล่มนี้ แทนที่จะเป็นรุ่นเสริมที่สั้นกว่า (และราคาถูกกว่า),ภาคผนวกมีราคาถูกกว่าหนังสือ,"neutral
"
เบิร์นสไตน์อธิบายในบทนำ,Bernstein ไม่ได้อธิบายในเชิงลึก,"contradiction
"
เบิร์นสไตน์อธิบายในบทนำ,Bernstein อธิบายมันไว้เฉพาะในตอนสรุป,"contradiction
"
เบิร์นสไตน์อธิบายในบทนำ,บทนำมีคำอธิบาย,"entailment
"
มันไม่พบว่ามันมาจากวิชาเหล่านี้เป็นเพียงว่ามันเป็นเรื่องยาก แม้หลังจากยี่สิบปีของการผสมผสานทางวัฒนธรรม เป็นคนต่างชาติ การมองเห็นมากที่ตลกเกี่ยวกับพวกเขา,แม้แต่เจ้าของภาษาก็อาจมีปัญหาเรื่องอารมณ์ขัน,"neutral
"
