premise,hypothesis,gpt_reply
या चित्रपटातील मुख्य भूमिकेकडे दुर्लक्ष करून कौफमन यांनी अनेकदा स्वतःच्या मृत्यूबद्दल बोलणे पसंत केले.,या चित्रपटात कौफमनला त्याच्या मृत्यूबद्दल सखोल मुलाखत देण्यात आली होती.,"neutral
"
या चित्रपटातील मुख्य भूमिकेकडे दुर्लक्ष करून कौफमन यांनी अनेकदा स्वतःच्या मृत्यूबद्दल बोलणे पसंत केले.,कॉफमॅनबद्दल काही महत्त्वाच्या गोष्टी वगळून हा चित्रपट ब्लॉकबस्टर ठरला.,"neutral
"
रॉकफेलर या त्रासदायक देणगीमध्ये अडकला गेला होता जेव्हा एवेंजिंग एंजेल टारबेलने मॅकक्लूर मध्ये त्याचे मांस फाडण्यास सुरुवात केली.,रॉकफेलर यांनी कर्करोगावर संशोधन केले.,"neutral
"
रॉकफेलर या त्रासदायक देणगीमध्ये अडकला गेला होता जेव्हा एवेंजिंग एंजेल टारबेलने मॅकक्लूर मध्ये त्याचे मांस फाडण्यास सुरुवात केली.,रॉकफेलर देत होता.,"neutral
"
रॉकफेलर या त्रासदायक देणगीमध्ये अडकला गेला होता जेव्हा एवेंजिंग एंजेल टारबेलने मॅकक्लूर मध्ये त्याचे मांस फाडण्यास सुरुवात केली.,रॉकफेलर कंजूष होता.,"neutral
"
"अलीकडेच, न्यूयॉर्कमधील एका व्यापार प्रकरणात, क्लायमनवर जातीय भेदभावाचे आरोप लावण्यात आले.",कॅलिफोर्नियात जातीय भेदभावाच्या आरोपाखाली क्ले मॅनचा जन्म झाला.,"neutral
"
"अलीकडेच, न्यूयॉर्कमधील एका व्यापार प्रकरणात, क्लायमनवर जातीय भेदभावाचे आरोप लावण्यात आले.",लेबेनॉनवर जातीय भेदभावाचे आरोप लावले जातील अशी आशा नव्हती.,"neutral
"
"अलीकडेच, न्यूयॉर्कमधील एका व्यापार प्रकरणात, क्लायमनवर जातीय भेदभावाचे आरोप लावण्यात आले.",यावरून काश्मिरी लोकांवर जातीय द्वेषाचे आरोप झाले होते.,"neutral
"
"अमेरिकेच्या कामगार खात्याच्या सचिवावर एक खोली भरलेली व्यक्ती फुशारकी मारेल, फुशारकी मारेल आणि आरडाओरडा करेल अशी अपेक्षा कोणीही करू शकत नाही.",कॉर्पोरेट रेपिस्ट्स सूट घालतात.,"neutral
"
"अमेरिकेच्या कामगार खात्याच्या सचिवावर एक खोली भरलेली व्यक्ती फुशारकी मारेल, फुशारकी मारेल आणि आरडाओरडा करेल अशी अपेक्षा कोणीही करू शकत नाही.",कॉर्पोरेट प्रतिनिधींकडून अपेक्षा केली जाईल.,"neutral
"
"अमेरिकेच्या कामगार खात्याच्या सचिवावर एक खोली भरलेली व्यक्ती फुशारकी मारेल, फुशारकी मारेल आणि आरडाओरडा करेल अशी अपेक्षा कोणीही करू शकत नाही.",कॉर्पोरेट प्रतिनिधींकडून हुरळून जाण्याची अपेक्षा नाही.,"neutral
"
"निसर्ग निष्क्रिय आहे याचा अर्थ असा नाही की, निसर्गाचा खेळाच्या कामगिरीवर अधिक महत्त्वपूर्ण परिणाम होतो.",खेळाडू त्यांच्या सर्व कार्यक्षमतेसह जन्माला येतात.,"neutral
"
"निसर्ग निष्क्रिय आहे याचा अर्थ असा नाही की, निसर्गाचा खेळाच्या कामगिरीवर अधिक महत्त्वपूर्ण परिणाम होतो.",अनुवांशिकी पेक्षा प्रशिक्षणाने एथलेटिक्सच्या कामगिरीवर अधिक परिणाम होतो.,"neutral
"
"निसर्ग निष्क्रिय आहे याचा अर्थ असा नाही की, निसर्गाचा खेळाच्या कामगिरीवर अधिक महत्त्वपूर्ण परिणाम होतो.",सर्वात गंभीर खेळाडू दर आठवडी किमान आठ तास प्रशिक्षण घेतात.,"neutral
"
"घरी आल्यावर, अमेरिकेने दोन मार्गांनी पुरवठा बंद केला हे मी शिकलो.",मला राजकारणात रस आहे.,"neutral
"
"घरी आल्यावर, अमेरिकेने दोन मार्गांनी पुरवठा बंद केला हे मी शिकलो.",मी अमेरिकेबद्दल शिकले,"entailment
"
"घरी आल्यावर, अमेरिकेने दोन मार्गांनी पुरवठा बंद केला हे मी शिकलो.",घरी येण्याआधी अमेरिकेने दोन मार्गांनी पुरवठा बंद केला हे मी शिकलो.,"contradiction
"
जगातील सर्वात जुनी आणि सर्वात मोठी युनिव्हर्सिटी प्रेस-ऑक्सफर्ड-ने नुकतीच आपली कविता यादी रद्द करण्याची घोषणा केली आहे.,ऑक्सफोर्ड येथील कवितांची यादी आता पुढे चालू राहिली नाही.,"entailment
"
जगातील सर्वात जुनी आणि सर्वात मोठी युनिव्हर्सिटी प्रेस-ऑक्सफर्ड-ने नुकतीच आपली कविता यादी रद्द करण्याची घोषणा केली आहे.,कवितांची यादी सक्रिय ठेवण्यासाठी प्रेस्टिज विद्यापीठाकडे निधी नाही.,"contradiction
"
जगातील सर्वात जुनी आणि सर्वात मोठी युनिव्हर्सिटी प्रेस-ऑक्सफर्ड-ने नुकतीच आपली कविता यादी रद्द करण्याची घोषणा केली आहे.,विद्यापीठ कवितांची यादी जतन करण्यासाठी समर्पित आहे आणि ते कधीही रद्द करणार नाही अशी शपथ घेते.,"contradiction
"
मानवतेसाठी सांत्वन बक्षीस आहे.,प्रत्येक व्यक्तीसाठी मोफत दोन गती ब्लेंडर हा सांत्वन पुरस्कार आहे.,"contradiction
"
मानवतेसाठी सांत्वन बक्षीस आहे.,या परिस्थितीत माणसाला काही फरक पडत नाही.,"contradiction
"
मानवतेसाठी सांत्वन बक्षीस आहे.,ही सगळी माणसांसाठी वाईट बातमी नाही.,"entailment
"
या साईटवर केवळ क्रीडा स्पर्धाच होत नाहीत.,राजकीय स्पर्धा आणि निवडणुकांवरील सट्टा देखील या ठिकाणी स्वीकारला जातो.,"neutral
"
या साईटवर केवळ क्रीडा स्पर्धाच होत नाहीत.,या साईटवर फक्त क्रीडा स्पर्धांसाठीच सट्टा लावला जातो.,"contradiction
"
या साईटवर केवळ क्रीडा स्पर्धाच होत नाहीत.,या साइटवर अनेक उपक्रम आहेत.,"entailment
"
"ऑगस्ट २५ रोजी, अटलांटिक सिटीमध्ये डेमोक्रॅटिक अधिवेशन सुरू झाल्यानंतर, एन. जे. जॉन्सन, तेव्हा ५६ वर्षांचे होते, त्यांनी तीन रेकॉर्ड केलेल्या संभाषणांमध्ये अध्यक्षपदाच्या शर्यतीतून माघार घेण्याची धमकी दिली.",जॉनसनला आधार नसल्याचं वाटलं.,"neutral
"
"ऑगस्ट २५ रोजी, अटलांटिक सिटीमध्ये डेमोक्रॅटिक अधिवेशन सुरू झाल्यानंतर, एन. जे. जॉन्सन, तेव्हा ५६ वर्षांचे होते, त्यांनी तीन रेकॉर्ड केलेल्या संभाषणांमध्ये अध्यक्षपदाच्या शर्यतीतून माघार घेण्याची धमकी दिली.",जॉन्सन यांनी कधीही माघार घेण्याचा विचार केला नाही.,"contradiction
"
"ऑगस्ट २५ रोजी, अटलांटिक सिटीमध्ये डेमोक्रॅटिक अधिवेशन सुरू झाल्यानंतर, एन. जे. जॉन्सन, तेव्हा ५६ वर्षांचे होते, त्यांनी तीन रेकॉर्ड केलेल्या संभाषणांमध्ये अध्यक्षपदाच्या शर्यतीतून माघार घेण्याची धमकी दिली.",जॉन्सन यांनी माघार घेण्याची धमकी दिली आहे.,"entailment
"
लेमर अलेक्झांडरने राष्ट्राध्यक्षपदाची उमेदवारी नाकारली.,किमान एका व्यक्तीने अध्यक्ष होण्याचा प्रयत्न सोडला.,"entailment
"
लेमर अलेक्झांडरने राष्ट्राध्यक्षपदाची उमेदवारी नाकारली.,लेमर अलेक्झांडरने आपली अध्यक्षीय निवडणूक लढवण्याची मोहीम सोडण्यास नकार दिला.,"contradiction
"
लेमर अलेक्झांडरने राष्ट्राध्यक्षपदाची उमेदवारी नाकारली.,अलेक्झांडरचे फोटो प्रसिद्ध झाल्यानंतर त्याला बाहेर पडावे लागले.,"neutral
"
या दुर्दैवी नागरी-स्वातंत्र्याची नोंद व्हाईट हाऊसच्या मूळ प्रवासाच्या-कार्यालयाच्या चौकटीत एफबीआयचा गैरवापर आणि फाइलेगेट म्हणून ओळखले जाते.,व्हाईट हाऊसमध्ये राजकीय उमेदवारांवर एफबीआयची गुप्तचर यंत्रणा आहे.,"entailment
"
या दुर्दैवी नागरी-स्वातंत्र्याची नोंद व्हाईट हाऊसच्या मूळ प्रवासाच्या-कार्यालयाच्या चौकटीत एफबीआयचा गैरवापर आणि फाइलेगेट म्हणून ओळखले जाते.,व्हाईट हाऊस एफबीआयचा गैरवापर करत आहे.,"entailment
"
या दुर्दैवी नागरी-स्वातंत्र्याची नोंद व्हाईट हाऊसच्या मूळ प्रवासाच्या-कार्यालयाच्या चौकटीत एफबीआयचा गैरवापर आणि फाइलेगेट म्हणून ओळखले जाते.,व्हाईट हाऊस एफबीआयचा योग्य वापर करत आहे.,"contradiction
"
"टंगने मालमत्ता सट्टेबाजांवर कारवाई करण्याची शपथ घेतली आहे, परंतु अनेकांना वाटते की त्याची छाल त्याच्या चावण्यापेक्षा वाईट असेल.",टँग प्रॉपर्टी सट्टेबाजांबद्दल काळजी करत नाही.,"contradiction
"
"टंगने मालमत्ता सट्टेबाजांवर कारवाई करण्याची शपथ घेतली आहे, परंतु अनेकांना वाटते की त्याची छाल त्याच्या चावण्यापेक्षा वाईट असेल.",टँग यांना वाटते की मालमत्ता सट्टेबाजांनी अनैतिक कृत्य केले आहे.,"entailment
"
"टंगने मालमत्ता सट्टेबाजांवर कारवाई करण्याची शपथ घेतली आहे, परंतु अनेकांना वाटते की त्याची छाल त्याच्या चावण्यापेक्षा वाईट असेल.",टँग प्रॉपर्टी सट्टेबाजांना प्रभावित करू इच्छितो.,"entailment
"
"या तक्रारींमध्ये सामानाची समस्या, विमानातील कर्मचारी, रहस्यमयी पद्धतीने रद्द करण्यात आलेली उड्डाणे आणि अत्याचारांचा समावेश होता.",यात 10 जणांचे सामान जळून खाक झाले.,"neutral
"
"या तक्रारींमध्ये सामानाची समस्या, विमानातील कर्मचारी, रहस्यमयी पद्धतीने रद्द करण्यात आलेली उड्डाणे आणि अत्याचारांचा समावेश होता.",लोकांनी बॅगेजबाबत तक्रार केली.,"entailment
"
"या तक्रारींमध्ये सामानाची समस्या, विमानातील कर्मचारी, रहस्यमयी पद्धतीने रद्द करण्यात आलेली उड्डाणे आणि अत्याचारांचा समावेश होता.",अजिबात तक्रारी नव्हत्या.,"contradiction
"
"लॉरेन्स सिंगलटन, एक कुख्यात बलात्कारी ज्याने आपल्या पीडितेच्या हाताच्या बोटांची कत्तल केली आणि नंतर फक्त आठ वर्षे तुरुंगात घालवली, त्याला फ्लोरिडात आणखी एका महिलेच्या चाकूने मारून टाकण्यात आले.",त्याने आपल्या शिष्यांचे तोंड कापल्यानंतर त्यांना कचऱ्याच्या डब्यात लपवण्याचा प्रयत्न केला.,"neutral
"
"लॉरेन्स सिंगलटन, एक कुख्यात बलात्कारी ज्याने आपल्या पीडितेच्या हाताच्या बोटांची कत्तल केली आणि नंतर फक्त आठ वर्षे तुरुंगात घालवली, त्याला फ्लोरिडात आणखी एका महिलेच्या चाकूने मारून टाकण्यात आले.",तुरुंगात राहिल्यामुळे त्यांचे पुनर्वसन झाले हे सर्वांना स्पष्ट दिसत होते.,"contradiction
"
"लॉरेन्स सिंगलटन, एक कुख्यात बलात्कारी ज्याने आपल्या पीडितेच्या हाताच्या बोटांची कत्तल केली आणि नंतर फक्त आठ वर्षे तुरुंगात घालवली, त्याला फ्लोरिडात आणखी एका महिलेच्या चाकूने मारून टाकण्यात आले.",मिस्टर सिंगलटन हा फ्लोरिडातील एक बलात्कारी आहे.,"entailment
"
न्यू रिपब्लिकचे चार्ल्स लेन म्हणतात की अपहरणाच्या बातम्यांमुळे गॅब्रियल गार्का मार्क्वेझच्या अप्रामाणिक पत्रकारितेचा रेकॉर्ड वाढतो.,चार्ल्स लेन हे पत्रकार आहेत.,"entailment
"
न्यू रिपब्लिकचे चार्ल्स लेन म्हणतात की अपहरणाच्या बातम्यांमुळे गॅब्रियल गार्का मार्क्वेझच्या अप्रामाणिक पत्रकारितेचा रेकॉर्ड वाढतो.,चार्ल्स लेनने गाड्या विकल्या.,"neutral
"
न्यू रिपब्लिकचे चार्ल्स लेन म्हणतात की अपहरणाच्या बातम्यांमुळे गॅब्रियल गार्का मार्क्वेझच्या अप्रामाणिक पत्रकारितेचा रेकॉर्ड वाढतो.,चार्ल्स लेनने पुलित्झर जिंकला.,"neutral
"
आज सकाळी वॉशिंग्टनमधील हा एकच राजकीय सर्कस नाही.,वॉशिंग्टनमध्ये कोर्ट हाऊस ही एकमेव राजकीय जागा नाही.,"entailment
"
आज सकाळी वॉशिंग्टनमधील हा एकच राजकीय सर्कस नाही.,राजकीय दिवसाची सुरुवात सकाळपासून होणार आहे.,"neutral
"
आज सकाळी वॉशिंग्टनमधील हा एकच राजकीय सर्कस नाही.,कोर्टाच्या आवारात एक सर्कस आहे ज्यात जोकर आहेत.,"neutral
"
"एखादा बुलडोझर ऑपरेटर कल्पना करू शकतो जेव्हा तो नवीन विकासासाठी रस्ता तयार करतो. हे, लॉयड...",तुम्ही कल्पना करू शकता की एक बुलडोझर ऑपरेटर बुलडोझर सुरू करत आहे.,"entailment
"
"एखादा बुलडोझर ऑपरेटर कल्पना करू शकतो जेव्हा तो नवीन विकासासाठी रस्ता तयार करतो. हे, लॉयड...",तुम्ही बुल्डोझर ऑपरेटरची कल्पना करू शकता.,"entailment
"
"एखादा बुलडोझर ऑपरेटर कल्पना करू शकतो जेव्हा तो नवीन विकासासाठी रस्ता तयार करतो. हे, लॉयड...",आपण बुल्डोझर ऑपरेटर कल्पना करू शकत नाही.,"contradiction
"
"मी डॉ. यांना लिहिलेल्या एका पत्रात ही बातमी दिली. त्यांना ती मजा वाटली, आणि त्यांनी मला त्या नाताळच्या वेळी एक छोटासा फ्रुटकेक पाठवला.",मला खात्री आहे की मी पाठवलेलं पत्र डॉक्टरांना मिळालं.,"entailment
"
"मी डॉ. यांना लिहिलेल्या एका पत्रात ही बातमी दिली. त्यांना ती मजा वाटली, आणि त्यांनी मला त्या नाताळच्या वेळी एक छोटासा फ्रुटकेक पाठवला.",ज्या डॉक्टरांनी मला तो ख्रिसमस पाठवला तो केक मी खाल्ला नाही.,"contradiction
"
"मी डॉ. यांना लिहिलेल्या एका पत्रात ही बातमी दिली. त्यांना ती मजा वाटली, आणि त्यांनी मला त्या नाताळच्या वेळी एक छोटासा फ्रुटकेक पाठवला.",डॉक्टरांनी मला वाईनची बाटली पाठवली ती ख्रिसमस होती.,"neutral
"
"या संघाला पूर्वी 'बीनइटर्स' या संस्मरणीय नावाने ओळखले जात होते, जे आश्चर्यकारक रीतीने भारतीय टोपणनाव देखील मानले जाऊ शकते.",या संघाने त्यांचे नाव बदलले कारण ते लोकप्रिय नव्हते.,"neutral
"
"या संघाला पूर्वी 'बीनइटर्स' या संस्मरणीय नावाने ओळखले जात होते, जे आश्चर्यकारक रीतीने भारतीय टोपणनाव देखील मानले जाऊ शकते.",या संघाला यापूर्वी एक नाव होते जे भारतीय टोपणनाव म्हणून देखील मानले जाऊ शकते.,"entailment
"
"या संघाला पूर्वी 'बीनइटर्स' या संस्मरणीय नावाने ओळखले जात होते, जे आश्चर्यकारक रीतीने भारतीय टोपणनाव देखील मानले जाऊ शकते.",या संघाला आतापर्यंत एकच नाव मिळाले आहे.,"contradiction
"
मला शब्दकोशात अशी व्याख्या सापडली नाही.,ही व्याख्या मला शब्दकोशात सापडली.,"contradiction
"
मला शब्दकोशात अशी व्याख्या सापडली नाही.,मी या शब्दकोशात बघितलं आणि मला त्याची व्याख्या सापडली नाही.,"entailment
"
मला शब्दकोशात अशी व्याख्या सापडली नाही.,मी ज्या शब्दकोशाचा वापर केला तो मानक शब्दकोश होता.,"neutral
"
हे कसे केले जाऊ शकते?,बरेच लोक काहीच कसे करू शकत नाहीत?,"neutral
"
हे कसे केले जाऊ शकते?,इतकी वाईट वागणूक कशी देता येईल?,"neutral
"
हे कसे केले जाऊ शकते?,हे कसे शक्य आहे?,"entailment
"
"त्याशिवाय, २० व्या शतकात अस्तित्वात आल्याबद्दल ज्ञात असलेल्या शब्दांचा यात समावेश आहे, परंतु २० व्या शतकाच्या सुरुवातीच्या लष्करी अपवादाचा यात समावेश नाही.","या ग्रंथाच्या प्रस्तावनेत असे म्हटले आहे की, विसाव्या शतकात उद्भवलेल्या शब्दांचा यात समावेश आहे, परंतु यापूर्वी उद्भवलेल्या अपवादांचा यात समावेश नाही.","entailment
"
"त्याशिवाय, २० व्या शतकात अस्तित्वात आल्याबद्दल ज्ञात असलेल्या शब्दांचा यात समावेश आहे, परंतु २० व्या शतकाच्या सुरुवातीच्या लष्करी अपवादाचा यात समावेश नाही.",यात सुरुवातीपासूनची सर्व भाषा समाविष्ट आहे.,"contradiction
"
"त्याशिवाय, २० व्या शतकात अस्तित्वात आल्याबद्दल ज्ञात असलेल्या शब्दांचा यात समावेश आहे, परंतु २० व्या शतकाच्या सुरुवातीच्या लष्करी अपवादाचा यात समावेश नाही.",विसाव्या शतकापूर्वीपासून बरेच वेगवेगळे अपशब्द आहेत.,"neutral
"
"१९८४ सालची आवृत्ती जर एखाद्या व्यक्तीजवळ होती, तर तिला ब्रीफर (आणि स्वस्त) सप्लीमेंटऐवजी हे पुस्तक विकत घ्यावेसे वाटले असते.",१९८४ ही आवृत्ती सर्वात उत्तम आवृत्ती आहे.,"neutral
"
"१९८४ सालची आवृत्ती जर एखाद्या व्यक्तीजवळ होती, तर तिला ब्रीफर (आणि स्वस्त) सप्लीमेंटऐवजी हे पुस्तक विकत घ्यावेसे वाटले असते.",हे पुस्तक विक्रीसाठी नाही.,"contradiction
"
"१९८४ सालची आवृत्ती जर एखाद्या व्यक्तीजवळ होती, तर तिला ब्रीफर (आणि स्वस्त) सप्लीमेंटऐवजी हे पुस्तक विकत घ्यावेसे वाटले असते.",पूरक पुस्तकापेक्षा स्वस्त आहे.,"neutral
"
बर्नस्टीन प्रस्तावनेत स्पष्ट करतो,बर्नस्टीन याचे सविस्तर वर्णन करत नाही.,"contradiction
"
बर्नस्टीन प्रस्तावनेत स्पष्ट करतो,बर्नस्टाईन यांनी हे केवळ निष्कर्षात स्पष्ट केले.,"contradiction
"
बर्नस्टीन प्रस्तावनेत स्पष्ट करतो,प्रस्तावनेत एक स्पष्टीकरण आहे.,"entailment
"
"या विषयांना थांबवण्याचे सुचवले जात नाही, केवळ हे अवघड आहे, सुमारे वीस वर्षांच्या संस्कृतीनंतरही, बाहेरच्या व्यक्तीला त्यांच्याबद्दल फारशी विनोदी गोष्ट ओळखणे कठीण आहे.",काही वेळा स्थानिक भाषिक व्यक्तींनाही विनोदाच्या बाबतीत अडचणी येतात.,"neutral
"
"या विषयांना थांबवण्याचे सुचवले जात नाही, केवळ हे अवघड आहे, सुमारे वीस वर्षांच्या संस्कृतीनंतरही, बाहेरच्या व्यक्तीला त्यांच्याबद्दल फारशी विनोदी गोष्ट ओळखणे कठीण आहे.",सहसा बाहेरच्या लोकांना समजून घेण्यास सर्वात सोपी गोष्ट म्हणजे विनोद.,"contradiction
"
"या विषयांना थांबवण्याचे सुचवले जात नाही, केवळ हे अवघड आहे, सुमारे वीस वर्षांच्या संस्कृतीनंतरही, बाहेरच्या व्यक्तीला त्यांच्याबद्दल फारशी विनोदी गोष्ट ओळखणे कठीण आहे.",हे विषय बाहेरच्या लोकांना समजायला कठीण असतात.,"entailment
"
"शेवटी, एक वेगळा अर्थ असलेल्या दीर्घिकेपासून सावध राहणे आवश्यक आहे.",संपादकांना सामान्यतः अशा प्रकारच्या त्रुटींना पकडण्यासाठी नियुक्त केले जाते.,"neutral
"
"शेवटी, एक वेगळा अर्थ असलेल्या दीर्घिकेपासून सावध राहणे आवश्यक आहे.",एखाद्या वाक्याचा अर्थ स्पष्ट करण्यासाठी विस्तारीकरण हा एक उत्तम मार्ग आहे.,"neutral
"
"शेवटी, एक वेगळा अर्थ असलेल्या दीर्घिकेपासून सावध राहणे आवश्यक आहे.",एखादे वाक्य जास्त वेळ लिहिण्याचा प्रयत्न केल्यास त्याचा अर्थ बदलू शकतो.,"neutral
"
उष्माघाताने डोके दुखत राहते.,एखाद्या व्यक्तीच्या डोक्यावर उष्णता लावणे हा त्यांचा फोकस आणि एकाग्रता सुधारण्याचा एक चांगला मार्ग आहे.,"neutral
"
उष्माघाताने डोके दुखत राहते.,"काही प्रकरणांमध्ये, अतिउष्णता चक्कर येऊ शकते.","neutral
"
उष्माघाताने डोके दुखत राहते.,आज ते सरासरीपेक्षा पाच अंश अधिक होते.,"neutral
"
इतर कोणत्याही व्यवसायात आत्म-अपक्षपातीची इतकी समृद्ध परंपरा नाही.,इतर अनेक व्यवसाय स्वतःबद्दल खूप अभिमान बाळगतात.,"neutral
"
इतर कोणत्याही व्यवसायात आत्म-अपक्षपातीची इतकी समृद्ध परंपरा नाही.,बर्याच व्यवसायांमध्ये आत्म-अपक्षपातीची परंपरा आहे.,"neutral
"
इतर कोणत्याही व्यवसायात आत्म-अपक्षपातीची इतकी समृद्ध परंपरा नाही.,इतर कोणत्याही कामात स्वतःबद्दल टीका करण्याची मजबूत परंपरा नाही.,"neutral
"
"आणि अभिमानाच्या टिप्पणीसह, ज्या चिठ्ठ्यांना स्थानिक लोककथांमध्ये अपमानास्पद नावे मिळाली आहेत, त्या चिठ्ठ्या खाजगी पत्रव्यवहार, सलुन गप्पा आणि अनधिकृत पुनरारंभ मध्ये वापरतात.",या पेपरला अजिबात नावलौकिक नाही.,"contradiction
"
"आणि अभिमानाच्या टिप्पणीसह, ज्या चिठ्ठ्यांना स्थानिक लोककथांमध्ये अपमानास्पद नावे मिळाली आहेत, त्या चिठ्ठ्या खाजगी पत्रव्यवहार, सलुन गप्पा आणि अनधिकृत पुनरारंभ मध्ये वापरतात.",त्या कागदपत्रांना चांगली प्रतिष्ठा नाहीये.,"entailment
"
"आणि अभिमानाच्या टिप्पणीसह, ज्या चिठ्ठ्यांना स्थानिक लोककथांमध्ये अपमानास्पद नावे मिळाली आहेत, त्या चिठ्ठ्या खाजगी पत्रव्यवहार, सलुन गप्पा आणि अनधिकृत पुनरारंभ मध्ये वापरतात.",त्या वृत्तपत्रांमध्ये गृहिणींकडून भरपूर गप्पा असतात.,"neutral
"
जर लाइट/लाइट फक्त बिअरच्या वैशिष्ट्याचे वर्णन करत असेल (उदा.,बिअर लाईट किंवा लाइट टॅग असू शकते.,"entailment
"
जर लाइट/लाइट फक्त बिअरच्या वैशिष्ट्याचे वर्णन करत असेल (उदा.,वाइन आणि व्हिस्कीचे वर्णन करण्यासाठी प्रकाश आणि प्रकाश वापरला जातो.,"neutral
"
जर लाइट/लाइट फक्त बिअरच्या वैशिष्ट्याचे वर्णन करत असेल (उदा.,बिअरमध्ये अल्कोहोलचे प्रमाण जास्त नसते.,"neutral
"
"या शब्दाचा अर्थ असा होतो की, या शब्दाचा अर्थ असा होत नाही की, या शब्दाचा अर्थ असा होत नाही की, या शब्दाचा अर्थ असा होत नाही.",लोक पर्यायी संज्ञा शोधण्यासाठी संघर्ष करतात.,"neutral
"
"या शब्दाचा अर्थ असा होतो की, या शब्दाचा अर्थ असा होत नाही की, या शब्दाचा अर्थ असा होत नाही की, या शब्दाचा अर्थ असा होत नाही.",संज्ञा खूप जास्त वापरली जाते.,"neutral
"
"या शब्दाचा अर्थ असा होतो की, या शब्दाचा अर्थ असा होत नाही की, या शब्दाचा अर्थ असा होत नाही की, या शब्दाचा अर्थ असा होत नाही.",संज्ञा अधिक वापरली पाहिजे.,"neutral
"
"या सगळ्या व्यतिरिक्त, आपल्याकडे एक दुःखद वस्तुस्थिती आहे की सुस्वभावी लेखन हे खरंच कधी कधी अविस्मरणीय असतं, आणि या समस्येची गुंतागुंत करते.",लोकांना वाईट लिखाण आठवण्याची शक्यता जास्त असते.,"contradiction
"
"या सगळ्या व्यतिरिक्त, आपल्याकडे एक दुःखद वस्तुस्थिती आहे की सुस्वभावी लेखन हे खरंच कधी कधी अविस्मरणीय असतं, आणि या समस्येची गुंतागुंत करते.",चांगल्या लिखाणापेक्षा चांगल्या लिखाणाची आठवण ठेवणे सोपे असते.,"neutral
"
"या सगळ्या व्यतिरिक्त, आपल्याकडे एक दुःखद वस्तुस्थिती आहे की सुस्वभावी लेखन हे खरंच कधी कधी अविस्मरणीय असतं, आणि या समस्येची गुंतागुंत करते.",चांगलं लिहिण्यात आलेला मजकूर खूप महाग आहे.,"neutral
"
"या मनोवृत्तीला तोंड देत आणि काहीसा भयभीत होऊन, इंग्रजांनी या शब्दाचे भांडवल करून त्यांचा आदर मान्य केला.",ब्रिटिशांना आदर नव्हता.,"contradiction
"
"या मनोवृत्तीला तोंड देत आणि काहीसा भयभीत होऊन, इंग्रजांनी या शब्दाचे भांडवल करून त्यांचा आदर मान्य केला.",इंग्रजांनी जागतिक अर्थव्यवस्थेची धुरा सांभाळली.,"neutral
"
"या मनोवृत्तीला तोंड देत आणि काहीसा भयभीत होऊन, इंग्रजांनी या शब्दाचे भांडवल करून त्यांचा आदर मान्य केला.",ब्रिटिशांनी जगभरात खूप व्यापार केला.,"neutral
"
कधी कधी तो सर्वात धक्कादायक आहे.,कधी कधी तो ओळखण्यासाठी खूप कठीण आहे.,"neutral
"
कधी कधी तो सर्वात धक्कादायक आहे.,हे इंजिन अतिशय काळजीपूर्वक इन्सुलेटेड इंजिनमुळे खूप कमी आवाज करते.,"neutral
"
कधी कधी तो सर्वात धक्कादायक आहे.,हे कोणत्याही अंतरावरून ओळखणे नेहमीच सोपे असते.,"neutral
"
उत्तर अमेरिकेच्या तुलनेत ब्रिटनमध्ये इंग्रजीची बोलणी अधिक वेगळी आहेत आणि ज्यांनी ती ऐकण्यात वेळ घालवला आहे त्यांना माहीत आहे की काही भाषा एकमेकांना समजत नाहीत.,"ब्रिटनमध्ये अनेक विशिष्ट इंग्रजी बोलीभाषा आहेत, ज्यांची संख्या उत्तर अमेरिकेपेक्षा जास्त आहे.","entailment
"
उत्तर अमेरिकेच्या तुलनेत ब्रिटनमध्ये इंग्रजीची बोलणी अधिक वेगळी आहेत आणि ज्यांनी ती ऐकण्यात वेळ घालवला आहे त्यांना माहीत आहे की काही भाषा एकमेकांना समजत नाहीत.,"उत्तर अमेरिकन आणि ब्रिटीश बोलीभाषा अगदी एकसारख्या आहेत, आणि लोक त्यांच्यात कोणताही फरक करू शकत नाहीत.","contradiction
"
उत्तर अमेरिकेच्या तुलनेत ब्रिटनमध्ये इंग्रजीची बोलणी अधिक वेगळी आहेत आणि ज्यांनी ती ऐकण्यात वेळ घालवला आहे त्यांना माहीत आहे की काही भाषा एकमेकांना समजत नाहीत.,उत्तर अमेरिकेतील लोकांना बोलल्या जाणाऱ्या अर्धी ब्रिटीश बोलीभाषा समजायला कठीण जाते.,"entailment
"
