premise,hypothesis,gpt_label
Es wurde viel gemacht Michael Apted einzustellen um der Serie eine menschlichere Note zu geben.,"Michael Apted zerstörte die Serie, indem er darauf bestand, dass sie warme, menschliche Elemente herausnehmen.",2
Es wurde viel gemacht Michael Apted einzustellen um der Serie eine menschlichere Note zu geben.,"Michael Apted wurde eingestellt, um der Serie eine persönliche Note zu verleihen.",0
Es wurde viel gemacht Michael Apted einzustellen um der Serie eine menschlichere Note zu geben.,"Die Serie galt als kalt und langweilig, also war es wichtig, Michael Apted zu engagieren, um eine warme, persönliche Note hinzuzufügen, um die Bewertungen zu verbessern.",0
ein Mädchen in einem weißen Pelz Parka und Stiefel zu sehen,Ein Mädchen ist zum Rodeln angezogen.,1
ein Mädchen in einem weißen Pelz Parka und Stiefel zu sehen,Ein Mädchen trägt weiße Kleidung.,0
ein Mädchen in einem weißen Pelz Parka und Stiefel zu sehen,Das Mädchen ist ganz in Rot gekleidet.,2
"Was der Film nicht erwähnt, ist, dass Kaufman oft darüber gesprochen hat, wie er seinen eigenen Tod herbeiführen möchte.","Der Film erwähnt nicht, dass Kaufman seinen eigenen Tod diskutierte.",0
"Was der Film nicht erwähnt, ist, dass Kaufman oft darüber gesprochen hat, wie er seinen eigenen Tod herbeiführen möchte.",Der Film hatte ein ausführliches Interview mit Kaufman über seinen Tod.,2
"Was der Film nicht erwähnt, ist, dass Kaufman oft darüber gesprochen hat, wie er seinen eigenen Tod herbeiführen möchte.","Der Film war ein Blockbuster, obwohl einige wichtige Details über Kaufman ausgelassen wurden.",1
"Rockefeller war in diesem gequälten Geben gefangen, als der Racheengel Tarbell begann, sein Fleisch in McClure's haltbar zu machen.",Rockefeller spendete an die Krebsforschung.,1
"Rockefeller war in diesem gequälten Geben gefangen, als der Racheengel Tarbell begann, sein Fleisch in McClure's haltbar zu machen.",Rockefeller war großzügig.,2
"Rockefeller war in diesem gequälten Geben gefangen, als der Racheengel Tarbell begann, sein Fleisch in McClure's haltbar zu machen.",Rockefeller war geizig.,1
"Vor nicht allzulanger Zeit in einem Handelsfall in New York, hat sich Klayman am anderen Ende, einer Anschuldigung für ethnische Voreingenommenheit, gefunden",Klayman wurde in Kalifornien wegen ethnischer Voreingenommenheit angeklagt.,1
"Vor nicht allzulanger Zeit in einem Handelsfall in New York, hat sich Klayman am anderen Ende, einer Anschuldigung für ethnische Voreingenommenheit, gefunden",Klayman hat nicht damit gerechnet wegen ethnischer Voreingenommenheit.,1
"Vor nicht allzulanger Zeit in einem Handelsfall in New York, hat sich Klayman am anderen Ende, einer Anschuldigung für ethnische Voreingenommenheit, gefunden",Es gab Anschuldigungen wegen ethnischer Vorurteile gegen Klayman.,0
"Man würde kaum erwarten, dass ein Raum voller korporativer Representanten bei einem sitzenden amerikanischen Arbeitsminister zischen, buhen und Unsinn schreien würde.",Korporative Vertreter tragen Anzüge.,1
"Man würde kaum erwarten, dass ein Raum voller korporativer Representanten bei einem sitzenden amerikanischen Arbeitsminister zischen, buhen und Unsinn schreien würde.","Man würde erwarten, dass Unternehmensvertreter fauchen würden.",1
"Man würde kaum erwarten, dass ein Raum voller korporativer Representanten bei einem sitzenden amerikanischen Arbeitsminister zischen, buhen und Unsinn schreien würde.","Man würde nicht erwarten, dass Unternehmensvertreter zischen würden.",0
"Nur weil Ernährung die sportliche Leistung stärker beeinflusst, bedeutet das nicht, dass die Natur ruht.",Athleten haben schon von Geburt an ihr volles Leistungspotenzial.,1
"Nur weil Ernährung die sportliche Leistung stärker beeinflusst, bedeutet das nicht, dass die Natur ruht.",Sportliche Leistung wird mehr durch Training beeinflusst als durch Genetik.,1
"Nur weil Ernährung die sportliche Leistung stärker beeinflusst, bedeutet das nicht, dass die Natur ruht.",Die meisten guten Athleten trainieren mindestens acht Stunden in der Woche.,1
"Endlich zu Hause, erfuhr ich, dass die Vereinigten Staaten Lieferungen auf zwei Arten abschneiden.",Ich interessiere mich für Politik.,1
"Endlich zu Hause, erfuhr ich, dass die Vereinigten Staaten Lieferungen auf zwei Arten abschneiden.",Ich habe über die Vereinigten Staaten gelernt.,0
"Endlich zu Hause, erfuhr ich, dass die Vereinigten Staaten Lieferungen auf zwei Arten abschneiden.","Ich habe gelernt, dass die Vereinigten Staaten Lieferungen auf zwei Arten abschneiden, bevor sie nach Hause kommen.",0
"Die älteste und größte Universitätspresse der Welt - Oxford - hat gerade angekündigt, dass sie ihre Poesie-Liste aufgibt.",Die Poesie-Liste in Oxford wird nicht mehr fortgesetzt,0
"Die älteste und größte Universitätspresse der Welt - Oxford - hat gerade angekündigt, dass sie ihre Poesie-Liste aufgibt.",Eine prestige Uni hat keine Finanzierung um die Liste der Poesie zu halten.,0
"Die älteste und größte Universitätspresse der Welt - Oxford - hat gerade angekündigt, dass sie ihre Poesie-Liste aufgibt.","Die Universität widmet sich der Erhaltung der Poesie-Liste und schwört, sie niemals zu streichen.",2
Es gibt jedoch einen Trostpreis für die Menschheit.,Der Trostpreis ist ein kostenloser Mixer mit zwei Geschwindigkeitsstufen für jede Person.,1
Es gibt jedoch einen Trostpreis für die Menschheit.,Es gibt keine positive Seite für Menschen in dieser Situation.,2
Es gibt jedoch einen Trostpreis für die Menschheit.,Das sind nicht nur schlechte Nachrichten für die Menschenheit.,0
"Sport ist nicht die einzige Veranstaltung, auf die man wetten kann auf diesen Seiten.",Wetten über politische Wettstreite und Wahlen werden hier auch angenommen.,0
"Sport ist nicht die einzige Veranstaltung, auf die man wetten kann auf diesen Seiten.",Diese Seiten akzeptieren nur Wetten auf Sportveranstaltungen.,2
"Sport ist nicht die einzige Veranstaltung, auf die man wetten kann auf diesen Seiten.",Diese Plätze sind für verschiedene Aktivitäten unschlagbar.,1
"Nachdem die demokratische Mitgliederversammlung in Atlantic City begonnen hatte, hat der damals 56-jährige N.J. Johnson am 25. August in drei aufgezeichneten Gesprächen damit gedroht, aus dem Präsidentschaftswahlkamp auszusteigen.",Johnson fühlte einen Mangel an Unterstützung.,1
"Nachdem die demokratische Mitgliederversammlung in Atlantic City begonnen hatte, hat der damals 56-jährige N.J. Johnson am 25. August in drei aufgezeichneten Gesprächen damit gedroht, aus dem Präsidentschaftswahlkamp auszusteigen.","Johnson hat nie darüber nachgedacht, sich zurückzuziehen.",2
"Nachdem die demokratische Mitgliederversammlung in Atlantic City begonnen hatte, hat der damals 56-jährige N.J. Johnson am 25. August in drei aufgezeichneten Gesprächen damit gedroht, aus dem Präsidentschaftswahlkamp auszusteigen.",Johnson drohte sich zurückzuziehen.,0
Lamar Alexander zog seine Kandidatur zum Präsidentschaftskandidaten zurück.,"Mindestens eine Person gab seinen Versuch, Präsident zu werden, auf.",0
Lamar Alexander zog seine Kandidatur zum Präsidentschaftskandidaten zurück.,"Lamar Alexander weigerte sich, seinen Präsidentschaftswahlkampf aufzugeben.",2
Lamar Alexander zog seine Kandidatur zum Präsidentschaftskandidaten zurück.,"Herr Alexander wurde gezwungen, auszusteigen, nachdem peinliche Bilder von ihm veröffentlicht wurden.",1
Am Anfang dieser traurigen Zivilfreiheitsaufzeichnung sind der Missbrauch des FBI in der originalen Reisebürountersuchung des Weißen Hauses und was nunmehr als Filigate bezeichnet wird.,Das Weiße Haus lässt den FBI politische Kandidaten ausspionieren.,0
Am Anfang dieser traurigen Zivilfreiheitsaufzeichnung sind der Missbrauch des FBI in der originalen Reisebürountersuchung des Weißen Hauses und was nunmehr als Filigate bezeichnet wird.,Das Weiße Haus missbraucht das FBI.,0
Am Anfang dieser traurigen Zivilfreiheitsaufzeichnung sind der Missbrauch des FBI in der originalen Reisebürountersuchung des Weißen Hauses und was nunmehr als Filigate bezeichnet wird.,Das Weiße Haus benutzt das FBI richtig.,2
"Tung hat geschworen Immobilienspekulanten anzugreifen, aber viele denken dass sein Gebell schlimmer ist als sein Biss.",Tung sind Immobilienspekulanten egal.,1
"Tung hat geschworen Immobilienspekulanten anzugreifen, aber viele denken dass sein Gebell schlimmer ist als sein Biss.","Tung denkt, dass Immobilienspekulanten handeln  unmoralisch.",0
"Tung hat geschworen Immobilienspekulanten anzugreifen, aber viele denken dass sein Gebell schlimmer ist als sein Biss.",Tung möchte Immobilienspekulatoren beeinflussen.,0
"Die Beschwerden umfassten Probleme mit dem Gepäck, mürrische Flugbegleiter, rätselhafterweise ausgefallene Flüge und fehlerhafte Rechnungen.",10 Leute haben ihr Gepäck verloren.,1
"Die Beschwerden umfassten Probleme mit dem Gepäck, mürrische Flugbegleiter, rätselhafterweise ausgefallene Flüge und fehlerhafte Rechnungen.",Leute beschwerten sich über Gepäck.,0
"Die Beschwerden umfassten Probleme mit dem Gepäck, mürrische Flugbegleiter, rätselhafterweise ausgefallene Flüge und fehlerhafte Rechnungen.",Es gab überhaupt keine Beschwerden.,2
"Lawrence Singleton, ein wiederholter Vergewaltiger, der seinen Opfern die Unterarme entfernte und nur acht Jahre im Gefängnis verbrachte, wurde in Florida erneut verhaftet, nachdem er eine Frau erstach.","Nachdem er die Unterarme seiner Opfer abhackte, versuchte er sie in einer Mülltonne zu verstecken.",1
"Lawrence Singleton, ein wiederholter Vergewaltiger, der seinen Opfern die Unterarme entfernte und nur acht Jahre im Gefängnis verbrachte, wurde in Florida erneut verhaftet, nachdem er eine Frau erstach.","Es war für jedermann offensichtlich, dass seine Zeit im Gefängnis ihn vollständig rehabilitiert hatte.",2
"Lawrence Singleton, ein wiederholter Vergewaltiger, der seinen Opfern die Unterarme entfernte und nur acht Jahre im Gefängnis verbrachte, wurde in Florida erneut verhaftet, nachdem er eine Frau erstach.",Herr Singleton ist ein verurteilter Vergewaltiger in Florida.,0
"Charles Lane von der New Republic sagt, dass Neuigkeiten über ein Kidnapping lediglich den unehrlichen Journalismus von Gabriel Garcaa Marquez fortsetzen.",Charles Lane ist ein Reporter.,1
"Charles Lane von der New Republic sagt, dass Neuigkeiten über ein Kidnapping lediglich den unehrlichen Journalismus von Gabriel Garcaa Marquez fortsetzen.",Charles Lane verkaufte Autos.,1
"Charles Lane von der New Republic sagt, dass Neuigkeiten über ein Kidnapping lediglich den unehrlichen Journalismus von Gabriel Garcaa Marquez fortsetzen.",Charles Lane gewann einen Pulitzer.,1
Das Gerichtsgebäude ist nicht der einzigste politische Zirkus heute morgen in Washignton.,Das Gerichtsgebäude ist nicht der einzige politische Ort in Washington.,0
Das Gerichtsgebäude ist nicht der einzigste politische Zirkus heute morgen in Washignton.,Der politische Tag beginnt wahrscheinlich am Morgen.,0
Das Gerichtsgebäude ist nicht der einzigste politische Zirkus heute morgen in Washignton.,Es gibt eine Clownstruppe am Gerichtsgebäude.,1
"Man kann sich einen Bulldozer vorstellen, als er eine Straße für eine neue Entwicklung freigibt, die vom Entwickler stammt  Hey, Loyd ...",Du kannst dir einen Bulldozer-Maschinenführer vorstellen der einen Bulldozer startet.,0
"Man kann sich einen Bulldozer vorstellen, als er eine Straße für eine neue Entwicklung freigibt, die vom Entwickler stammt  Hey, Loyd ...",Sie können sich einen Bulldozer-Operator vorstellen.,0
"Man kann sich einen Bulldozer vorstellen, als er eine Straße für eine neue Entwicklung freigibt, die vom Entwickler stammt  Hey, Loyd ...",Sie können Sich keinen gewalttätigen Unternehmer vorstellen.,1
"Ich habe dies in einem Brief an Dr. gemeldet, es schien ihn zu amüsieren und er hat mir ein Früchtebrot zu Weihnachten geschickt.","Ich bin sicher, dass der Arzt den Brief erhalten hat, den ich ihm geschickt habe.",0
"Ich habe dies in einem Brief an Dr. gemeldet, es schien ihn zu amüsieren und er hat mir ein Früchtebrot zu Weihnachten geschickt.","Ich habe den Kuchen, den mir der Doktor zu Weihnachten geschickt hat, nicht gegessen.",1
"Ich habe dies in einem Brief an Dr. gemeldet, es schien ihn zu amüsieren und er hat mir ein Früchtebrot zu Weihnachten geschickt.",Der Arzt hat mir zu Weihnachten eine Flasche Wein geschickt.,1
"Das Team war zuvor durch die denkwürdige Bezeichnung Beaneaters bekannt geworden, die in kurioser Weise auch als indischer Spitzname gelten könnte.","Das Team hat seinen Namen geändert, weil er nicht populär war.",1
"Das Team war zuvor durch die denkwürdige Bezeichnung Beaneaters bekannt geworden, die in kurioser Weise auch als indischer Spitzname gelten könnte.","Das Team hatte vor diesem einen Namen, der auch als indianischer Spitzname gelten könnte.",0
"Das Team war zuvor durch die denkwürdige Bezeichnung Beaneaters bekannt geworden, die in kurioser Weise auch als indischer Spitzname gelten könnte.",Das Team hatte immer nur den einen Namen.,2
Ich konnte keine solche Definition im Thesaurus finden.,Ich habe die Definition im Thesaurus gefunden.,2
Ich konnte keine solche Definition im Thesaurus finden.,Ich schlug es im Thesaurus nach und fand keine Definition.,0
Ich konnte keine solche Definition im Thesaurus finden.,"Der Thesaurus, den ich benutzte, war der Standardthesaurus.",1
Wie kann man das nur tun?,Wie können viele Menschen nichts tun?,1
Wie kann man das nur tun?,Wie kann man so etwas Schlechtes tun?,0
Wie kann man das nur tun?,"Wie ist es möglich, dass man das macht?",0
"Darüber hinaus enthält es, laut dem Vorwort, ausschließlich Begriffe, die im Zwanzigsten Jahrhundert aufgekommen sind, aber spart den Militärjargon des frühen 20. Jahrhunderts aus.","Dem Vorwort zufolge enthält es Begriffe, die im zwanzigsten Jahrhundert entstanden sind, aber lässt den früher entstandenen Slang weg.",0
"Darüber hinaus enthält es, laut dem Vorwort, ausschließlich Begriffe, die im Zwanzigsten Jahrhundert aufgekommen sind, aber spart den Militärjargon des frühen 20. Jahrhunderts aus.","Es enthält all den Slang, der von Anfang an in der Zeit enthalten war.",2
"Darüber hinaus enthält es, laut dem Vorwort, ausschließlich Begriffe, die im Zwanzigsten Jahrhundert aufgekommen sind, aber spart den Militärjargon des frühen 20. Jahrhunderts aus.",Es gibt eine Menge verschiedener Slangs von vor dem zwanzigsten Jahrhundert.,1
"Wenn jemand die Ausgabe von 1984 hätte, würde er es sicherlich vorziehen eine kürzere (und günstigere) Alternative zu kaufen, als die gleiche Ausgabe noch einmal.",Die 1984 Version ist die beste überhaupt.,2
"Wenn jemand die Ausgabe von 1984 hätte, würde er es sicherlich vorziehen eine kürzere (und günstigere) Alternative zu kaufen, als die gleiche Ausgabe noch einmal.",Das Buch ist nicht zu verkaufen.,1
"Wenn jemand die Ausgabe von 1984 hätte, würde er es sicherlich vorziehen eine kürzere (und günstigere) Alternative zu kaufen, als die gleiche Ausgabe noch einmal.",Die Ergänzung ist günstiger als das Buch.,1
Bernstein erklärt in der Einleitung,Bernstein erklärt es nicht ausführlich.,1
Bernstein erklärt in der Einleitung,Bernstein hat es nur in der Zusammenfassung erklärt.,2
Bernstein erklärt in der Einleitung,Die Einleitung enthält eine Erklärung.,0
"Es wird nicht behauptet, dass diese Themen untersagt werden sollten, sondern lediglich, dass es für einen Fremden selbst nach zwanzig Jahren der kulturellen Anpassung schwierig ist, zu unterscheiden, was an ihnen witzig ist.",Selbst Muttersprachler haben manchmal Probleme mit Humor.,0
"Es wird nicht behauptet, dass diese Themen untersagt werden sollten, sondern lediglich, dass es für einen Fremden selbst nach zwanzig Jahren der kulturellen Anpassung schwierig ist, zu unterscheiden, was an ihnen witzig ist.",Humor ist in der Regel eines der einfachsten Dinge für Ausländer zu verstehen.,2
"Es wird nicht behauptet, dass diese Themen untersagt werden sollten, sondern lediglich, dass es für einen Fremden selbst nach zwanzig Jahren der kulturellen Anpassung schwierig ist, zu unterscheiden, was an ihnen witzig ist.",Diese Themen sind für Außenstehende schwierig zu verstehen.,0
Schließlich muss man sich vor einer Verlängerung in Acht nehmen die eine deutlich andere Bedeutung hat.,"Normalerweise werden Redakteure eingesetzt, um diese Art von Fehlern zu erkennen.",1
Schließlich muss man sich vor einer Verlängerung in Acht nehmen die eine deutlich andere Bedeutung hat.,"Dehnung ist ein guter Weg, um sicherzustellen, dass die Bedeutung einer Aussage geklärt wird.",1
Schließlich muss man sich vor einer Verlängerung in Acht nehmen die eine deutlich andere Bedeutung hat.,"Die Bedeutung verändert sich möglicherweise, wenn man die Aussage länger macht.",0
Lass Deinen Kopf mit Hitze schwindelig werden.,Wärme auf den Kopf einer Person aufzutragen ist ein gutes Mittel ihren Fokus und Konzentration zu verbessern.,2
Lass Deinen Kopf mit Hitze schwindelig werden.,Excessive Hitze kann in einigen Fällen Schwindel hervorrufen.,0
Lass Deinen Kopf mit Hitze schwindelig werden.,Heute war es fünf Grad über dem jahreszeitlichen Durchschnitt.,1
Kein anderer Beruf hat eine so reiche Tradition der Selbstironie.,Viele andere Berufe halten viel von sich.,1
Kein anderer Beruf hat eine so reiche Tradition der Selbstironie.,Viele Berufe haben Traditionen der Selbstironie.,2
Kein anderer Beruf hat eine so reiche Tradition der Selbstironie.,Kein anderer Job hat so eine robuste Tradition der Kritik an sich selbst.,0
"Und mit einem Anklang von Stolz benutzen diese Lumpen, mit ihren durch lokal überlieferte Weisheiten negativ besetzten Namen, diese Spitznamen in privaten Korrespondenzen, Kneipenunterhaltungen und inoffiziellen Lebensläufen.",Die Zeitungen haben überhaupt keinen Ruf.,1
"Und mit einem Anklang von Stolz benutzen diese Lumpen, mit ihren durch lokal überlieferte Weisheiten negativ besetzten Namen, diese Spitznamen in privaten Korrespondenzen, Kneipenunterhaltungen und inoffiziellen Lebensläufen.",Diese Zeitungen haben keinen guten Ruf.,1
"Und mit einem Anklang von Stolz benutzen diese Lumpen, mit ihren durch lokal überlieferte Weisheiten negativ besetzten Namen, diese Spitznamen in privaten Korrespondenzen, Kneipenunterhaltungen und inoffiziellen Lebensläufen.",Diese Zeitungen enthalten viel Klatsch von den Hausfrauen.,1
wenn lite/light nur eine charakteristik des Biers beschreibt (z.B.,Auf dem Bier kann entweder lite oder light stehen.,1
wenn lite/light nur eine charakteristik des Biers beschreibt (z.B.,"Lite und Light werden nur verwendet, um Weine und Whiskey zu beschreiben.",2
wenn lite/light nur eine charakteristik des Biers beschreibt (z.B.,Leichtbier hat keinen hohen Alkoholgehalt.,0
"Das arme überarbeitete Substantiv wurde sogar dort benutzt, wo weder es noch irgendeine Alternative gebraucht wurden.","Leute haben Schwierigkeiten, ein alternierendes Nomen zu finden.",1
"Das arme überarbeitete Substantiv wurde sogar dort benutzt, wo weder es noch irgendeine Alternative gebraucht wurden.",Das Substantiv wird zu oft verwendet.,0
"Das arme überarbeitete Substantiv wurde sogar dort benutzt, wo weder es noch irgendeine Alternative gebraucht wurden.",Das Substantiv sollte mehr verwendet werden.,2
"Darüber hinaus haben wir die unglückliche Tatsache, dass wortgewandtes Schreiben tatsächlich manchmal einprägsam ist und das Problem noch verschlimmert.",Menschen erinnern sich viel eher an schlechtes Schreiben.,0
"Darüber hinaus haben wir die unglückliche Tatsache, dass wortgewandtes Schreiben tatsächlich manchmal einprägsam ist und das Problem noch verschlimmert.",Einen gut geschriebenen Text kann man sich oft viel besser merken als einen schlecht geschriebenen Text.,0
"Darüber hinaus haben wir die unglückliche Tatsache, dass wortgewandtes Schreiben tatsächlich manchmal einprägsam ist und das Problem noch verschlimmert.","Gut geschriebener Text ist zu teuer, um ihn in großen Mengen zu produzieren.",1
"Angesichts dieser Haltung und einiger Ehrfurcht haben die Briten ihren Respekt anerkannt, indem sie das Wort groß geschrieben haben.",Die Briten hatten keinen Respekt.,2
"Angesichts dieser Haltung und einiger Ehrfurcht haben die Briten ihren Respekt anerkannt, indem sie das Wort groß geschrieben haben.",Die Briten übernahmen die Weltwirtschaft.,1
"Angesichts dieser Haltung und einiger Ehrfurcht haben die Briten ihren Respekt anerkannt, indem sie das Wort groß geschrieben haben.",Die Briten haben viel auf der Welt gehandelt.,1
Und manchmal ist es auch das raffinierteste.,"Es kann manchmal sehr schwierig sein, es zu erkennen.",1
Und manchmal ist es auch das raffinierteste.,Es macht sehr wenig Lärm dank eines sorgfältig isolierten Motors.,1
Und manchmal ist es auch das raffinierteste.,Es war immer sehr leicht aus jeder Entfernung zu erkennen.,2
"Natürlich gibt es in Großbritannien mehr charakteristische Dialekte des Englischen als in Nordamerika, und jeder, der sich die Zeit genommen hat, ihnen zuzuhören, weiß, dass einige gegenseitig unverständlich sind.","Großbritannien hat viele unterscheidungskräftige englische Dialekte, mehr als jene in Nordamerika.",0
"Natürlich gibt es in Großbritannien mehr charakteristische Dialekte des Englischen als in Nordamerika, und jeder, der sich die Zeit genommen hat, ihnen zuzuhören, weiß, dass einige gegenseitig unverständlich sind.",Nordamerikanische und britische Dialekte sind genau gleich und man kann keinen Unterschied zwischen ihnen ausmachen.,2
"Natürlich gibt es in Großbritannien mehr charakteristische Dialekte des Englischen als in Nordamerika, und jeder, der sich die Zeit genommen hat, ihnen zuzuhören, weiß, dass einige gegenseitig unverständlich sind.","Menschen aus Nordamerika haben es schwer, die Hälfte der gesprochenen britischen Dialekte zu verstehen.",0
"Ein Informant aus Tennessee nutzte den Ausdruck Hundewetter für heißes, trockenes Wetter. Dies ist möglicherweise abgeleitet von der Wendung Hundetage für August-Wetter.","Nach Angaben des Informanten wurde der Begriff Hundewetter verwendet, um den saisonalen Monsunregen zu beschreiben.",2
"Ein Informant aus Tennessee nutzte den Ausdruck Hundewetter für heißes, trockenes Wetter. Dies ist möglicherweise abgeleitet von der Wendung Hundetage für August-Wetter.",Juni und Juli sind auch sehr heiß in Tennessee.,1
"Ein Informant aus Tennessee nutzte den Ausdruck Hundewetter für heißes, trockenes Wetter. Dies ist möglicherweise abgeleitet von der Wendung Hundetage für August-Wetter.",Das Wetter ist an den meisten Tagen im August heiß und regenlos.,0
