premise,hypothesis,gpt_label
"Sadece beslenmenin sportif performans üzerinde daha önemli bir etkisi olması, doğanın uykuda olduğu anlamına gelmez.",Daha ciddi sporcular haftada en az sekiz saat antrenman yapar.,1
"Eve dönünce, Birleşik Devletler'in arzı iki şekilde kestiğini öğrendim.",Politika ile ilgileniyorum.,1
"Eve dönünce, Birleşik Devletler'in arzı iki şekilde kestiğini öğrendim.",Birleşik Devletler hakkında bilgi edindim.,0
"Eve dönünce, Birleşik Devletler'in arzı iki şekilde kestiğini öğrendim.",Amerika'nın malzemeleri gelmeden önce iki şekilde kestiğini öğrendim.,1
Dünyanın en eski ve en büyük üniversite basını - Oxford - şiir listesini iptal ettiğini açıkladı.,Oxford'daki şiir listesi artık devam ettirilmiyor.,0
Dünyanın en eski ve en büyük üniversite basını - Oxford - şiir listesini iptal ettiğini açıkladı.,Prestige üniversitesinin şiir listesini aktif tutabilecek fonu yok.,1
Dünyanın en eski ve en büyük üniversite basını - Oxford - şiir listesini iptal ettiğini açıkladı.,Üniversite şiir listesini korumaya adanmış durumda ve listeyi hiçbir zaman iptal etmemeye yemin ediyor.,2
Yine de insanlık için bir teselli ödülü var.,Teselli ödülü herkes için ücretsiz iki hıza sahip blender.,2
Yine de insanlık için bir teselli ödülü var.,Bu durumda insanlar avantajlı değiller.,1
Yine de insanlık için bir teselli ödülü var.,"Bu, insanlar için o kadar da kötü bir haber değil.",0
"Spor, bu sahalarda bahse girilecek tek etkinlik değildir.",Bu sitelerde politik mücadele ve seçimler üzerine bahisler de kabul edilmektedir.,0
"Spor, bu sahalarda bahse girilecek tek etkinlik değildir.",Bu siteler sadece spor müsabakalarına bahis kabul eder.,2
"Spor, bu sahalarda bahse girilecek tek etkinlik değildir.",Bu sahalar çeşitli aktivitelerde en iyilerini alır.,0
"25 Ağustos'ta, Atlantik şehrinde Demokratik kongre açıldıktan sonra, N.J., Johnson, 56 yaşındayken, başkanlık yarışından çekilmek için kaydedilen üç konuşmada tehdit etti.",Johnson destek eksikliği hissetti.,0
"25 Ağustos'ta, Atlantik şehrinde Demokratik kongre açıldıktan sonra, N.J., Johnson, 56 yaşındayken, başkanlık yarışından çekilmek için kaydedilen üç konuşmada tehdit etti.","Johnson, geri çekilmek hakkında düşünmemişti.",2
"25 Ağustos'ta, Atlantik şehrinde Demokratik kongre açıldıktan sonra, N.J., Johnson, 56 yaşındayken, başkanlık yarışından çekilmek için kaydedilen üç konuşmada tehdit etti.",Johnson geri çekilmesi için tehdit etti.,0
Lamar Alexander başkanlık teklifini düşürdü.,En azından bir kişi başkan olma çabasından vazgeçti.,0
Lamar Alexander başkanlık teklifini düşürdü.,"Lamar Alexander, başkan adaylığı kampanyasından vazgeçmeyi reddetti.",2
Lamar Alexander başkanlık teklifini düşürdü.,"Bay Alexander, utanç verici resimleri yayınlandıktan sonra ayrılmaya zorlanmıştır.",1
Bu üzücü sivil özgürlükler kaydının ötesinde FBI'nin Beyaz Sarayın şu anda Filegate olarak bilinen kendi orijinal seyahat soruşturma ofisindeki kötüye kullanımıdır.,Beyaz Saray'ın siyasi adaylar hakkında FBI ajanı vardır.,1
Bu üzücü sivil özgürlükler kaydının ötesinde FBI'nin Beyaz Sarayın şu anda Filegate olarak bilinen kendi orijinal seyahat soruşturma ofisindeki kötüye kullanımıdır.,Beyaz Saray FBI'yi kötüye kullanıyor.,0
Bu üzücü sivil özgürlükler kaydının ötesinde FBI'nin Beyaz Sarayın şu anda Filegate olarak bilinen kendi orijinal seyahat soruşturma ofisindeki kötüye kullanımıdır.,Beyaz Saray FBI'yı uygun şekilde kullanıyor.,2
"Tung, emlak spekülatörlerine karşı sert önlemler almaya yemin etti, ama birçok kişi havlayan köpeğin ısırmayacağını düşünüyor.",Tung gayrimenkul spekülatörlerini umursamaz.,1
"Tung, emlak spekülatörlerine karşı sert önlemler almaya yemin etti, ama birçok kişi havlayan köpeğin ısırmayacağını düşünüyor.","Tung, mülk spekülatörlerinin etik davranmadıklarını düşünüyor.",0
"Tung, emlak spekülatörlerine karşı sert önlemler almaya yemin etti, ama birçok kişi havlayan köpeğin ısırmayacağını düşünüyor.","Tung, mülk spekülatörlerini etkilemek istiyor.",0
"Şikayetler, bagaj sorumlarını, kızgın uçuş katılımcılarını, gizemli bir şekilde iptal edilen uçuşları, fiyatlandırmadaki acımasızlıkları kapsıyordu.",10 kişi bagajlarını kaybetti.,1
"Şikayetler, bagaj sorumlarını, kızgın uçuş katılımcılarını, gizemli bir şekilde iptal edilen uçuşları, fiyatlandırmadaki acımasızlıkları kapsıyordu.",İnsanlar bagajdan şikayet etmişti.,0
"Şikayetler, bagaj sorumlarını, kızgın uçuş katılımcılarını, gizemli bir şekilde iptal edilen uçuşları, fiyatlandırmadaki acımasızlıkları kapsıyordu.",Hiçbir şikayet yoktu.,2
Kurbanının kolunun alt kısmını kestikten sonra hapishanede sadece sekiz yıl kalan kötü şöhretli bir tecavüzcü olan Lawrence Singleton Florida'da başka bir kadını bıçaklayarak öldürmek suçuyla tutuklandı.,Kurbanlarının kollarını dirseklerinden kesip bir çöp kutusuna atarak saklamaya çalıştı.,1
Kurbanının kolunun alt kısmını kestikten sonra hapishanede sadece sekiz yıl kalan kötü şöhretli bir tecavüzcü olan Lawrence Singleton Florida'da başka bir kadını bıçaklayarak öldürmek suçuyla tutuklandı.,Hapishanede geçirdiği zamanın onu tamamen rehabilite ettiği herkes için aşikardı.,2
Kurbanının kolunun alt kısmını kestikten sonra hapishanede sadece sekiz yıl kalan kötü şöhretli bir tecavüzcü olan Lawrence Singleton Florida'da başka bir kadını bıçaklayarak öldürmek suçuyla tutuklandı.,Bay Singleton Florida'da hükümlü bir tecavüzcüdür.,0
"New Republic’in Charles Lane’i, kaçırma haberinin sadece Gabriel Garcaa Marquez’in dürüst olmayan gazetecilik kayıtlarını uzattığını söylüyor.",Charles Lane bir gazetecidir.,0
"New Republic’in Charles Lane’i, kaçırma haberinin sadece Gabriel Garcaa Marquez’in dürüst olmayan gazetecilik kayıtlarını uzattığını söylüyor.",Charles Lane araba satıyordu.,1
"New Republic’in Charles Lane’i, kaçırma haberinin sadece Gabriel Garcaa Marquez’in dürüst olmayan gazetecilik kayıtlarını uzattığını söylüyor.",Charles Lane bir Pulitzer ödülü kazanmıştır.,1
Mahkeme bu sabah Washington’da sadece politik gösteri değildir.,Adliye sarayı washington'daki tek siyasi yer değildir.,0
Mahkeme bu sabah Washington’da sadece politik gösteri değildir.,Politikada gün sabah genellikle sabah başlar.,1
Mahkeme bu sabah Washington’da sadece politik gösteri değildir.,Şehir merkezinde palyaçoların bulunduğu bir sirk var.,1
"İnsan, yeni bir site için bir yolu kepçeyle düzelten ve müteahhit tarafından takdir edilen bir buldozer operatörünü hayal edebilie. Selam, Loyd...",Buldozer çalıştıran bir buldozer operatörü hayal edebilirsin.,0
"İnsan, yeni bir site için bir yolu kepçeyle düzelten ve müteahhit tarafından takdir edilen bir buldozer operatörünü hayal edebilie. Selam, Loyd...",Bir buldozer operatörünü hayal edebilirsin.,0
"İnsan, yeni bir site için bir yolu kepçeyle düzelten ve müteahhit tarafından takdir edilen bir buldozer operatörünü hayal edebilie. Selam, Loyd...",Bir buldozer operatörünü hayal edemezsin.,2
"Bunu bir mektupta Doktora bildirdim, onu eğlendirmiş gibi görünüyordu ve bana o Noelde küçük bir meyveli pasta gönderdi.",Doktorun kendisine gönderdiğim mektubu aldığına eminim.,0
"Bunu bir mektupta Doktora bildirdim, onu eğlendirmiş gibi görünüyordu ve bana o Noelde küçük bir meyveli pasta gönderdi.",Doktorun o Noel'de bana gönderdiği pastayı yemedim.,1
"Bunu bir mektupta Doktora bildirdim, onu eğlendirmiş gibi görünüyordu ve bana o Noelde küçük bir meyveli pasta gönderdi.",O Noel'de doktor bana bir şişe şarap gönderdi.,2
"Ekip daha önce merak uyandıran Beaneaters tarafından biliniyordu, ki bu da ilginç bir şekilde bir Hint takma adı olarak düşünülebilirdi.",Takım adını değiştirdi çünkü popüler değildi.,1
"Ekip daha önce merak uyandıran Beaneaters tarafından biliniyordu, ki bu da ilginç bir şekilde bir Hint takma adı olarak düşünülebilirdi.",Takımın bundan önce kızılderili bir takma ad olarak da düşünülebilecek bir adı vardı.,0
"Ekip daha önce merak uyandıran Beaneaters tarafından biliniyordu, ki bu da ilginç bir şekilde bir Hint takma adı olarak düşünülebilirdi.",Takımın şimdiye kadar sadece bir ismi oldu.,1
Eşanlamlılarda böyle bir tanım bulamadım.,Tanımını sözlükte buldum.,2
Eşanlamlılarda böyle bir tanım bulamadım.,Sözcüklere baktım ama bir tanım bulamadım.,0
Eşanlamlılarda böyle bir tanım bulamadım.,"Kullandığım eş anlamlılar, standart eş anlamlılardı.",1
Birisi bunu nasıl yapabilir?,Neden pek çok insan hiçbir şey yapmıyor?,1
Birisi bunu nasıl yapabilir?,Birisi bu kadar kötü bir şeyi nasıl yapabilir.,0
Birisi bunu nasıl yapabilir?,Birinin bunu yapması nasıl mümkün olabilir?,0
"Dahası, Ön Söz'e göre sadece Yirminci Yüzyılda ortaya çıktığı bilinen terimleri içermekte, ama 20. yüzyılın başındaki askeri argoyu atlamış.","Önsöze göre, yirminci yüzyılda yükselen terimleri içerir ancak daha önce ortaya çıkan argo terimleri kapsamaz.",0
"Dahası, Ön Söz'e göre sadece Yirminci Yüzyılda ortaya çıktığı bilinen terimleri içermekte, ama 20. yüzyılın başındaki askeri argoyu atlamış.",Zamanın başlangıcından beri bütün argo sözcükleri içinde kapsar.,2
"Dahası, Ön Söz'e göre sadece Yirminci Yüzyılda ortaya çıktığı bilinen terimleri içermekte, ama 20. yüzyılın başındaki askeri argoyu atlamış.",Yirminci yüzyılın öncesinden kalan çok fazla argo var.,1
"1984 baskısına sahip olan biri, daha kısa (ve daha az pahalı) bir Supplement yerine bu kitabı satın almak zorunda olmaya sinirlenirdi.",1984 baskısı partinin en iyisidir.,1
"1984 baskısına sahip olan biri, daha kısa (ve daha az pahalı) bir Supplement yerine bu kitabı satın almak zorunda olmaya sinirlenirdi.",Kitap satılık değil.,1
"1984 baskısına sahip olan biri, daha kısa (ve daha az pahalı) bir Supplement yerine bu kitabı satın almak zorunda olmaya sinirlenirdi.","Ek, kitabın kendisinden daha ucuzdur.",0
Bernstein girişte açıklıyor,Bernstein onu derinlemesine açıklamıyor.,1
Bernstein girişte açıklıyor,Bernstein bunu sadece sonuçta açıkladı.,2
Bernstein girişte açıklıyor,Giriş bir açıklama içerir.,0
"Bu konuların, sadece yirmi yıldan fazla bir süre sonra bile, zor bir durum olduğu ve bu konuda komik olan bir çok şeyi ayırt edebilmesinin zor olduğu söylenemez.",Ana dili konuşanların bile bazen mizahla ilgili sorunları vardır.,0
"Bu konuların, sadece yirmi yıldan fazla bir süre sonra bile, zor bir durum olduğu ve bu konuda komik olan bir çok şeyi ayırt edebilmesinin zor olduğu söylenemez.",Mizah genellikle yabancıların anlayabileceği en kolay şeylerden biridir.,1
"Bu konuların, sadece yirmi yıldan fazla bir süre sonra bile, zor bir durum olduğu ve bu konuda komik olan bir çok şeyi ayırt edebilmesinin zor olduğu söylenemez.",Bu konular dışarıdan gelenlerin anlaması zor konulardır.,1
"Son olarak, insan kendiyle belirgin biçimde farklı bir anlam taşıyan uzanıma dikakt etmelidir.",Bu tür hataları yakalamak için normalde editörler işe alınır.,1
"Son olarak, insan kendiyle belirgin biçimde farklı bir anlam taşıyan uzanıma dikakt etmelidir.","Uzama, bir ifadenin anlamının açıklığa kavuşturulmasının sağlanması için harika bir yoldur.",1
"Son olarak, insan kendiyle belirgin biçimde farklı bir anlam taşıyan uzanıma dikakt etmelidir.",Daha uzun bir açıklama yapmaya çalışırken anlam değişebilir.,0
Başınızı ısı ile döndürün.,"Bir kişinin kafasına ısı uygulamak, odaklanma ve konsantrasyonlarını iyileştirmenin iyi bir yoludur.",1
Başınızı ısı ile döndürün.,Aşırı ısı bazı durumlarda baş dönmesine neden olabilir.,0
Başınızı ısı ile döndürün.,Bugün sıcaklık mevsimsel ortalamanın beş derece üzerindeydi.,1
Başka bir mesleğin bu kadar zengin bir kendiyle dalga geçme geleneği yoktur.,Diğer birçok meslek kendini fazlasıyla düşünmektedir.,1
Başka bir mesleğin bu kadar zengin bir kendiyle dalga geçme geleneği yoktur.,Pek çok meslekte bireyin kendisiyle dalga geçmesi geleneği vardır.,2
Başka bir mesleğin bu kadar zengin bir kendiyle dalga geçme geleneği yoktur.,Başka hiçbir işte kendisini böyle güçlü bir şekilde eleştirme geleneği yoktur.,0
"Ve gurur notlarıyla, yerel lore içinde kibirli isimler kazanmış olan paçavralar, bu lakaplarını özel yazışmalarda, salon sohbeti ve gayri resmi özgeçmişlerde kullanırlar.",Kağıtların hiçbir itibarı yok.,2
"Ve gurur notlarıyla, yerel lore içinde kibirli isimler kazanmış olan paçavralar, bu lakaplarını özel yazışmalarda, salon sohbeti ve gayri resmi özgeçmişlerde kullanırlar.",Bu kağıtların iyi bir itibarı yok.,2
"Ve gurur notlarıyla, yerel lore içinde kibirli isimler kazanmış olan paçavralar, bu lakaplarını özel yazışmalarda, salon sohbeti ve gayri resmi özgeçmişlerde kullanırlar.",Bu kağıtlar ev hanımlarının bir sürü dedikodusuyla dolu.,1
Eğer lite / light sadece biranın bir karakteristiğini tanımlarsa (ör.,Birada lite veya light etiketi olabilir.,0
Eğer lite / light sadece biranın bir karakteristiğini tanımlarsa (ör.,Lite ve light sözcükleri sadece şarap ve viskiyi açıklamak için kullanılır.,2
Eğer lite / light sadece biranın bir karakteristiğini tanımlarsa (ör.,Lite biranın yüksek bir alkol yüzdesi yoktur.,1
Üzerinde çok çalışılmış olan zavallı isim o ya da herhangi bir alternatif gerekli olmadığında bile kullanılmıştı.,İnsanlar alternatif bir isim bulmak için mücadele ederler.,1
Üzerinde çok çalışılmış olan zavallı isim o ya da herhangi bir alternatif gerekli olmadığında bile kullanılmıştı.,İsim çok fazla kullanılmış.,0
Üzerinde çok çalışılmış olan zavallı isim o ya da herhangi bir alternatif gerekli olmadığında bile kullanılmıştı.,İsim daha çok kullanılmalı.,1
"Bunların ötesinde, dokunaklı yazının yine de bazen unutulmaz olduğu, sorunu birleştirdiğine dair mutsuz bir gerçeğimiz var.",İnsanların zayıf yazımı hatırlama olasılığı daha yüksektir.,1
"Bunların ötesinde, dokunaklı yazının yine de bazen unutulmaz olduğu, sorunu birleştirdiğine dair mutsuz bir gerçeğimiz var.",İyi yazılmış bir metni hatırlamak sıklıkla kötü yazılmış bir metni hatırlamaktan daha kolaydır.,0
"Bunların ötesinde, dokunaklı yazının yine de bazen unutulmaz olduğu, sorunu birleştirdiğine dair mutsuz bir gerçeğimiz var.",İyi yazılmış bir metnin büyük miktarlarda üretilmesi çok pahalıdır.,1
Bu tavırla karşılaşan ve biraz etkilenen İngilizler sözcüğü yazarak saygılarını göstermiştir.,İngilizlerin hiçbir saygısı yoktu.,2
Bu tavırla karşılaşan ve biraz etkilenen İngilizler sözcüğü yazarak saygılarını göstermiştir.,İngilizler dünya ekonomisini devraldı.,1
Bu tavırla karşılaşan ve biraz etkilenen İngilizler sözcüğü yazarak saygılarını göstermiştir.,İngilizler bütün dünyada  bir çok alım satım yaptılar.,1
Bazen en sinsisidir de.,O zamanlar tespit etmek çok zor olabilir.,0
Bazen en sinsisidir de.,Özenle yalıtılmış motoru sayesinde çok az gürültü çıkarır.,1
Bazen en sinsisidir de.,Herhangi bir mesafeden algılamak her zaman kolaydı.,1
"Aslında, elbette Britanya'da Kuzey Amerika'dan daha fazla farklı İngilizce lehçesi var ve onları dinlemeye vakit ayıran herkes, bazılarının karşılıklı olarak anlaşılmaz olduğunu bilir.",İngiltere'de Kuzey Amerika'dakilerden daha fazla sayıda farklı İngilizce lehçeleri vardır.,0
"Aslında, elbette Britanya'da Kuzey Amerika'dan daha fazla farklı İngilizce lehçesi var ve onları dinlemeye vakit ayıran herkes, bazılarının karşılıklı olarak anlaşılmaz olduğunu bilir.",Kuzey Amerika ve İngiliz lehçeleri tam olarak aynıdır ve insanlar aralarındaki farkı ayırt edemez.,2
"Aslında, elbette Britanya'da Kuzey Amerika'dan daha fazla farklı İngilizce lehçesi var ve onları dinlemeye vakit ayıran herkes, bazılarının karşılıklı olarak anlaşılmaz olduğunu bilir.",Kuzey Amerikalılar İngiliz diyalektlerinin yarısını anlamada zorluk çeker.,0
"“Bir Tennessee muhbiri, ılık, yağmursuz hava için köpek havasını kullandı ve bu da kuru Ağustos hava koşullarına işaret eden köpek günlerinden kaynaklanıyor olabilir.","Bilgi veren kişinin söylediklerine göre, sezonluk muson yağmurlarını anlatmak için köpek havası ifadesi kullanılıyordu.",2
"“Bir Tennessee muhbiri, ılık, yağmursuz hava için köpek havasını kullandı ve bu da kuru Ağustos hava koşullarına işaret eden köpek günlerinden kaynaklanıyor olabilir.",Haziran ve Temmuz da Tennessee'de çok sıcak.,1
"“Bir Tennessee muhbiri, ılık, yağmursuz hava için köpek havasını kullandı ve bu da kuru Ağustos hava koşullarına işaret eden köpek günlerinden kaynaklanıyor olabilir.",Ağustos ayında çoğu günler hava sıcak ve yağmursuzdur.,0
