premise,hypothesis,gpt_label
moto nayo ezosala malamu te,natikala komona te genre ya problème de câblage ya lolenge oyo,1
moto nayo ezosala malamu te,câblage eza probleme te,1
moto nayo ezosala malamu te,likambo moko eza kowuta na câblage oyo ya mbutumbutu,1
ezo sekisa ngai penza. ezo kamwisa ngai penza makambo oyo bazo permettre esalema,nazo kamwa ata mokie te bazala indulgent lolenge ya boye,1
ezo sekisa ngai penza. ezo kamwisa ngai penza makambo oyo bazo permettre esalema,akundamaki namozindo ya 20m,1
ezo sekisa ngai penza. ezo kamwisa ngai penza makambo oyo bazo permettre esalema,azali mosali ya leta ya motuya mpeza,1
bobomba biloko nabino soki boni bamakaku,"bamakaku bakipaka biloko ebele, ata biloko nabino mpe",0
bobomba biloko nabino soki boni bamakaku,eza na ntina te ete bobomba biloko nabino,2
bobomba biloko nabino soki boni bamakaku,"ba mbula 1400 liboso kotongama ya Palais de Estei, Milreu ezalaki mpe ndako ya kampagne ya moto oyo yamotuya mpenza",1
Milreu azalaki na campagne,nakati yaba basin ezali namoko oyo ezali naba pieces oyo bapaya babwaka na elikia ya moto ya nkoba moko rebondissant ezali lolenga yako zwa chance,1
Milreu azalaki na campagne,"na Prinsengracht, Otto Frank na mwana naye ya mwasi babatami na grenier ya commerce nabango mbula mibale liboso ete bamona bango",1
Milreu azalaki na campagne,"Tokoki kobatela ntalo na nse soki tolingi mpenza, na mbongo na bino te, kasi mokonzi na biso alingaka confort na ye ya moke.",1
"nalobelaki yango na mokanda natindelaki dokotolo. esekisaki ye, mpe atindelaki ngai gateau yaba fruits pona noel","equipe eyebanaki liboso mpona bobengi ya Mangeurs d'haricot oyo ekoki kobosana te, oyo ekoki mpe kokoma kombo yaba indiens",1
"nalobelaki yango na mokanda natindelaki dokotolo. esekisaki ye, mpe atindelaki ngai gateau yaba fruits pona noel","kobakisama na nyonso, tozali na likambo ya mawa ete bokomi ya eloquent ezali solo ntango mosusu ya kobosana te, mpe yango ebakisaka mikakatano",0
"nalobelaki yango na mokanda natindelaki dokotolo. esekisaki ye, mpe atindelaki ngai gateau yaba fruits pona noel",iyo ezali na mikoko ya ingele ya ko mesana Na Grande Bretagne koleka Na America ya nord,1
